row_id,mRID,length,Location mRID,PositionPoints
4951,77aa9524-d12b-49d7-99f1-0b30b87ec8d7,11.7969274,11be224f-e1e0-49cd-a01d-996dd1587508,"MultiLineString ((143.58940877299994554 -38.35325309900002821, 143.58954172399995741 -38.35323482270000284))"
4952,a3c80f09-bb68-4435-b27d-ebf089469511,15.2241505,7821a8ab-1d8d-4c16-aedf-966e8609da20,"MultiLineString ((143.58938209684319531 -38.35318339006929733, 143.58953874855293975 -38.35312344272079343))"
4953,090343f8-15f1-42e8-802a-af570110ae6b,12.13687936,a61a9edc-c852-4b92-abb6-8409939070bd,"MultiLineString ((143.58910036944016042 -38.35379549138439614, 143.58908772783203744 -38.3539043754153397))"
4954,2d8d7b31-927a-4c8b-900c-c34f2fdf41f6,13.71724348,386673d3-3643-4871-97c0-a5c59a53eeaa,"MultiLineString ((143.58936519999997472 -38.35313923600000408, 143.58948449750002396 -38.35305894950001715))"
4955,64d9d7a9-7511-4495-9644-295be1c173aa,12.91621552,6848a2d5-6cb7-4845-81c4-12f2bbdf898c,"MultiLineString ((143.58910185392335279 -38.35379566373523375, 143.58911530727701233 -38.35367978802054978))"
4956,1710a6b8-8ba0-4c95-a997-c5f6e876b331,12.16280844,d4b2dfc5-96d3-4052-ad58-f8deedec20bc,"MultiLineString ((143.58891068802219593 -38.35377346907189633, 143.5888980194066562 -38.35388258572155706))"
4957,169363f0-76d4-4873-9fb9-293240255d88,11.21735323,64c57766-0644-4247-84c4-d540ad3071f9,"MultiLineString ((143.58933013868815465 -38.35313518152965173, 143.58934177640642815 -38.3530345435588842))"
4958,0f08525e-02e4-4d2e-8ed7-7bd6d9dcbc00,11.22094331,5b120c1b-d6e4-40fc-b7cf-f207d9bbe415,"MultiLineString ((143.58919404263264141 -38.35311944345843216, 143.58918240118981657 -38.35322011363754768))"
4959,7b073989-c467-4f5e-883a-bc1e1b8a8e2b,11.71210055,0131c0cd-fcd1-4f48-95cd-62c3d70be6dd,"MultiLineString ((143.58642500013880294 -38.35807776782449707, 143.58643698054160609 -38.35797267904735008))"
4960,551bea64-dde5-4dc3-ac66-0695f895c670,12.90795746,de1edca7-5d38-4d5e-8e07-3aaf5513675d,"MultiLineString ((143.58886868021119199 -38.35376859189863552, 143.58888212496339065 -38.3536527902696065))"
4961,f2fa0660-f7d2-4a49-aff6-d66fcc14a470,12.18864815,ec85899c-78c4-4c24-a99d-72bf1932603e,"MultiLineString ((143.58872101647122577 -38.35375144790497615, 143.58870832094137882 -38.35386079637149237))"
4962,f5aca664-2f65-4287-bb73-3fe54907c0e1,11.22420949,0816082d-6ceb-47a7-8022-bc15cf68a020,"MultiLineString ((143.58895467047341299 -38.35309176259674047, 143.58894302564198142 -38.3531924620790079))"
4963,12737178-4b7c-4d3d-a7b7-c627ac659dd9,11.21287457,89f1848c-42e4-450b-86bd-7085a1d9096a,"MultiLineString ((143.58904572532603083 -38.35310229212861799, 143.58905735839780959 -38.35300169433858031))"
4964,d3a2b76e-cdc7-4139-a4bf-cecd40a15ba3,12.21448786,5a16ef33-f853-4b1b-a327-497498351b2e,"MultiLineString ((143.58853134492025561 -38.35372942673805596, 143.58851862247610143 -38.35383900702143478))"
4965,95bc0ca0-0e98-43ee-ac5f-736596e358d5,12.90014982,5143af62-c962-4393-ac01-5bd46b1afb0c,"MultiLineString ((143.5886468308287931 -38.35374283483461255, 143.58866026744868805 -38.35362710325037483))"
4966,1749f45c-ca59-4442-85ca-821e6491a683,11.2248147,a762bb37-7550-4688-a473-829f291edca4,"MultiLineString ((143.58878964237044329 -38.35307267883985105, 143.58877799691111932 -38.35317338375193685))"
4967,778cd8b1-7b52-41a0-b4d2-41e11cd75ce8,12.24335864,423a6936-5a27-4cdf-8bd8-5c6f6715597b,"MultiLineString ((143.58832109787940112 -38.35370501672423416, 143.58830834536382781 -38.35381485601726581))"
4968,2594e77f-e686-4c45-aec8-dc87ab08ed4d,12.89236436,eef1f61a-57f3-4e7c-b323-919229405f75,"MultiLineString ((143.58842506141331796 -38.35371708705488203, 143.58843848992398762 -38.35360142531648364))"
4969,057a0e59-97f6-43e1-b500-255e237da397,11.69221913,c25b2da1-1ab5-47bf-a44c-5f61a508831a,"MultiLineString ((143.58873937288626621 -38.35306686570501, 143.58875150326585413 -38.35296196741149544))"
4970,b477e006-d62d-43fd-8bc8-0f65d74e6823,14.72405299,802e23be-eff9-4116-b231-b6e52c00689b,"MultiLineString ((143.58842861161346605 -38.353030929446426, 143.58841333578405397 -38.35316302823392931))"
4971,55507dda-6396-4c42-b6ef-73159f6581d2,12.88455189,a6e7d093-6002-4c85-9871-9a1ba27e989a,"MultiLineString ((143.58820340103747526 -38.35369135193482037, 143.5882168214112653 -38.35357576028043525))"
4972,5aab15ad-248b-41b8-8969-522bf92d93ef,9.966504709,f42686fd-a51c-4171-a7fb-d7968126cc65,"MultiLineString ((143.58555439402664433 -38.35797851638977818, 143.58554419920801593 -38.35806794251691088))"
4973,69d36888-8002-4b76-907a-1939424f6352,12.53348666,5443dddc-e4de-4f74-bdb4-fc7e936ff478,"MultiLineString ((143.58803860958425958 -38.35367221938658133, 143.58802555487528707 -38.35378466151596655))"
4974,1f8f7358-5319-4573-b00a-a328dc5a489f,14.72214842,bcf0488a-34bd-45ec-a0f3-6f1a8c6e934a,"MultiLineString ((143.58845100620922608 -38.3530335191448728, 143.58846628006278934 -38.35290143744347802))"
4975,7c1d7426-bf57-4cfc-afa4-dae64efc14aa,10.95680931,f23497ce-8cdc-43b0-96f5-00f8c9512727,"MultiLineString ((143.5855324738438128 -38.3579760174300759, 143.58554368165314941 -38.3578777056290221))"
4976,21903ac4-9437-4ed8-a211-038920b058f8,8.085205893,59ed8e34-f0c6-4af0-870c-3d700531423e,"MultiLineString ((143.58839091300001201 -38.35302656999999726, 143.58831781970002339 -38.35307120690001881))"
4977,e88f712e-c608-49ce-b779-0d487779d253,10.72616774,2d35d322-79b8-4e96-a490-734996a69963,"MultiLineString ((143.58544541987976118 -38.35796609304439642, 143.58545639176395525 -38.35786985071333532))"
4978,eb388a32-2dc7-4335-9eab-41e1e4c878f8,8.408832432,87fac593-ce7b-4dfb-9c91-d214a4809f68,"MultiLineString ((143.58839091300001201 -38.35302656999999726, 143.58833799019998878 -38.35296331029999806))"
4979,fef2bb0e-10e0-48f9-87d5-01de5b8001e5,12.87597637,01a13f95-9c62-45da-bebf-ddf311a6cf79,"MultiLineString ((143.58794629079756078 -38.35366150102949945, 143.58795970223923177 -38.35354598630884482))"
4980,95cf3160-aaa5-4e4b-ae33-5a1ee0467575,12.32724292,351ce076-a13c-4f27-a687-b8287fe8280f,"MultiLineString ((143.58770292522763157 -38.35363325751558961, 143.58769012556831512 -38.35374385225465943))"
4981,f323c23c-5521-4a10-a727-57de95988b4d,12.37132139,cd187b87-4e4d-4abf-8bca-d5f4dc0bf2d7,"MultiLineString ((143.58729825061007546 -38.35358642258212569, 143.58728540518302452 -38.35369741277462907))"
4982,04e0ec82-5adf-4707-9057-17a50ceaf879,12.41228294,a9932aa2-38c9-44b6-97a6-b6f65bc17f38,"MultiLineString ((143.58692131136919556 -38.35354279759675933, 143.58690842341079019 -38.35365415527903821))"
4983,af57fda4-a689-4fc6-b24c-1f6354b8edb8,12.44198231,d115943a-4a5a-4501-bfff-40094760c4f7,"MultiLineString ((143.58664904542283125 -38.35351128695356948, 143.58663612662687115 -38.35362291108606314))"
4984,917be689-9d75-473c-bd58-c8af9573cf50,12.46658625,c140370e-6f61-462f-a75d-c4e2653651a5,"MultiLineString ((143.58642737191834726 -38.35348563161620916, 143.58641442757550521 -38.35359747648487172))"
4985,6cf69277-ac23-4f78-9290-5ee1207dcae7,11.10382718,bc74a976-727c-46ad-9af2-502bc1746ac8,"MultiLineString ((143.58422511324744164 -38.35696616869530828, 143.58434855597423052 -38.35698980090857901))"
4986,9902913b-bc84-4b66-9d87-4bee8ddf8769,12.42820696,5d9dc378-49ac-4a8e-9f9c-b6abbd76433c,"MultiLineString ((143.58425702437571658 -38.35679948110482229, 143.58439519011270136 -38.3568259319314393))"
4987,5767f529-755a-4023-8bb9-2d11d6032764,14.61712539,7da5b609-e2e7-4860-92a0-a2f51bf520a0,"MultiLineString ((143.58428145000004861 -38.35667189399998733, 143.58444862960001842 -38.35667524490000346))"
4988,32061f24-7812-4189-9b6e-82950eb38077,15.6858341,62040243-2d59-49b1-a25f-9e866622dc36,"MultiLineString ((143.58428145000004861 -38.35667189399998733, 143.58441901890000736 -38.35658115020001446))"
4989,0c45cfc3-1b64-4faf-8b06-179423c121f6,11.93519034,68afb601-3471-4a97-8055-502f6a3941ff,"MultiLineString ((143.58428145000004861 -38.35667189399998733, 143.58429953799998202 -38.35656532039998012))"
4990,8f03d7e2-cc6f-4434-ad1f-737080a45128,12.52212021,eaf77410-f39f-48ed-89a3-ee8c910e5887,"MultiLineString ((143.58590426429299214 -38.35342508986299492, 143.5858912622879302 -38.35353743295890894))"
4991,ade44b0f-928b-4a98-bf5b-5485218dc90a,12.52212021,d8d8ec52-eb3d-47be-8e5b-13c30a60bd17,"MultiLineString ((143.58590426429299214 -38.35342508986299492, 143.5858912622879302 -38.35353743295890894))"
4992,553ee39f-e453-4659-9cbe-af3b6ba54484,12.52212021,df2f7fa2-3aa9-46ef-b961-a9c344a751b9,"MultiLineString ((143.58590426429299214 -38.35342508986299492, 143.5858912622879302 -38.35353743295890894))"
4993,228bbea5-8b1c-46df-825a-22f84ef869ba,15.95395365,f46f6481-2a3e-4f72-9db5-23d43dceb630,"MultiLineString ((143.58428145000004861 -38.35667189399998733, 143.58417772050000849 -38.35655363319999367))"
4994,74d471d6-1981-4027-8f61-d815bec1396b,14.99043668,721b42c1-6f23-4193-934a-5e318d71ccae,"MultiLineString ((143.58428145000004861 -38.35667189399998733, 143.58411600080000881 -38.35663632560000025))"
4995,669a3a36-8543-4a91-a28c-b146e699b4af,10.3212422,d3ce43b1-625f-4982-9a40-f19f2876c7b0,"MultiLineString ((143.5931933771163358 -38.34888615414449475, 143.59307885213493705 -38.3488635342433497))"
4996,4b5d0fbb-dd00-43fe-b235-57fad68e92c6,10.84879564,f3c3f9fd-54ab-46c9-9723-9e89304438a6,"MultiLineString ((143.59361314839406987 -38.34756996220199454, 143.593661141518254 -38.34766009266058973))"
4997,a3ca78a6-0828-4934-afe9-247b469ec300,10.4456911,fbe6b7b1-6688-4d4e-b478-1f0b94f7a731,"MultiLineString ((143.59322683945447352 -38.34871673370226119, 143.59311093383635693 -38.34869384111068769))"
4998,6b4f2fc2-dc7e-4889-96b9-4e1f9f3618cd,11.08586657,9ef1893a-5023-4c3b-8162-b0fe48a5ac6c,"MultiLineString ((143.59325093689156461 -38.3485947279288979, 143.59312792806750281 -38.34857043237865781))"
4999,06e29910-51ea-4c3b-85d5-638a3d3d756b,10.72226846,0c74af1a-165f-4e41-96c8-e91b8bad264e,"MultiLineString ((143.59345295448218849 -38.34763703493366194, 143.59344204534463074 -38.34773324648009662))"
5000,b8650aaa-8f32-4ba0-9422-88b47b6e5587,11.00100792,cb4eb87e-0e38-4800-9342-3140e85b9db1,"MultiLineString ((143.59313634138982252 -38.34837329448088639, 143.5931479604169283 -38.3482746123442837))"
5001,9ba56209-845c-4259-bf12-e3f39293cf56,10.93895643,feb5884b-3675-4a5f-95f4-2048c17a7551,"MultiLineString ((143.59325894943140156 -38.34761503728509524, 143.59324781982940067 -38.34771319318551974))"
5002,fee76c1b-47c8-487d-8ba1-c0f7f9b601bf,10.95097449,fefc3d86-a3e3-4eb8-bac5-f9f0783edba0,"MultiLineString ((143.59293750688155455 -38.3483498833183134, 143.59294907306446021 -38.34825164999547553))"
5003,e12fdea1-f465-49a2-ba5d-1f57e521c95f,11.53539002,37097bce-237a-49a2-bf9b-632ce8264d16,"MultiLineString ((143.5922236881131937 -38.34891907246336729, 143.59235178243392284 -38.34894404673902102))"
5004,3090c054-ea3c-4345-a6ba-b86cdc2dee50,10.67522616,8bce8a95-7615-4de0-9f48-c68075218ce3,"MultiLineString ((143.59307339610768395 -38.34759399795241563, 143.59306253483225646 -38.34768978738572542))"
5005,2237c922-8b0c-4ec1-b1dd-c43ab8818636,11.43706765,dbdaba5d-8ba2-4350-b2bd-9472f6391cf0,"MultiLineString ((143.59225673825059744 -38.3487495566400014, 143.59238374047521347 -38.3487743179920173))"
5006,7698d38d-b2c8-41f8-91b5-637883be3e64,10.90746851,e56cf1c2-ee6b-4a52-8096-5d1ffdf8cb4e,"MultiLineString ((143.59276452252456124 -38.3483295158029307, 143.59277604275740714 -38.34823167274088718))"
5007,5de7007f-1d45-409c-b57f-dbebc5cc3bff,11.33947054,e2aa661b-e063-45d6-925d-9b9ff309b4c8,"MultiLineString ((143.59228978687593781 -38.34858004857213132, 143.59241570506279118 -38.34860459857162596))"
5008,14a03314-e700-4c9a-94b8-46eb2aae74e8,10.60566132,1a044afc-b9a1-4ba5-9c68-e4342b3b8808,"MultiLineString ((143.59231237787585655 -38.34846417819300513, 143.59243014736270538 -38.34848713945789456))"
5009,86bcb41a-ff26-4b12-8cae-84a90ff9b6bb,10.65115313,09bcd9f3-555e-4203-83de-e54dfbfca4e1,"MultiLineString ((143.59288359111840805 -38.34757247653617185, 143.59287275433555919 -38.3476680499608662))"
5010,c95bfe80-e0ce-453d-97c9-afa2b9c4df5e,10.85671878,8b82b9c5-1df8-4cb7-8dba-bf09eaea97fb,"MultiLineString ((143.59256679909702825 -38.34830623546117323, 143.59257826572911654 -38.34820884763836801))"
5011,d264f33c-91e0-42fe-8cdb-2cfb9ce8d9b6,10.85544786,d7c6e33e-08b7-4b11-8a3e-8d6738e221a3,"MultiLineString ((143.59267043805439812 -38.34754830775204226, 143.59265939341631224 -38.34764571432559421))"
5012,4770589e-f97e-4afa-a1e4-92235dbf388e,11.58617196,9664c49f-fd6b-4d77-8b27-4fbd4e6b3cb3,"MultiLineString ((143.59236990847884385 -38.34828305317599728, 143.59238214554363822 -38.34817912195281053))"
5013,92a2ab77-1f64-457c-91d5-8c033f612556,10.62149964,1c8d5bcc-70bb-4111-9c83-aab0ebbb4b37,"MultiLineString ((143.59228625361618015 -38.34859817083984268, 143.59216830808480836 -38.34857517525193771))"
5014,1bd64ccf-59cf-422d-b54e-8580768815cb,10.6710953,5168c585-3d58-4060-9e74-ed8ecec41223,"MultiLineString ((143.59230930011537453 -38.3484799641819194, 143.59219080403460111 -38.34845686125456865))"
5015,c4e931d1-1e11-4ba4-a42a-9c79287a3e34,10.60398207,37087ef6-633f-4cd0-a968-816579d0d696,"MultiLineString ((143.59250401432265676 -38.3475294406264311, 143.59249323129682807 -38.34762459118793743))"
5016,eeba83d8-22fa-4e97-aba2-ab9b7acf9b3a,10.74887134,e70efd6e-ea4e-4ba3-bb53-a1884b65e26f,"MultiLineString ((143.59214100320971852 -38.34825610353169623, 143.59215235496290575 -38.34815968305950662))"
5017,dfd4cbb4-feba-4559-8c19-ed13200bd953,10.80232181,8b01a995-d36b-4b01-bbd6-bcc2cdbff63f,"MultiLineString ((143.59230333244923372 -38.34750669816658331, 143.59229234773476946 -38.34760362844998838))"
5018,e5642050-3a0f-4457-9469-c49d2f9f1b3f,10.70997235,56476881-cee9-4976-8055-b7f67168dbb8,"MultiLineString ((143.59198719189652138 -38.34823799505300457, 143.5919985025689698 -38.34814192351591089))"
5019,33113c99-a76d-4bef-b545-9451770700d1,10.77659613,8529b293-87ad-4300-a483-24e1aea29de8,"MultiLineString ((143.59213152507780364 -38.34748722793651154, 143.59212056652336287 -38.34758392738095267))"
5020,1254693d-9514-4356-a45b-5ad969412604,14.57743485,8f018235-e2d8-4088-a14e-de94e7940799,"MultiLineString ((143.59158840706805904 -38.34819104540789425, 143.59160380212043151 -38.34806028162238078))"
5021,b29586d5-2b0e-477a-9e98-02c5e466b274,12.30195627,9986f719-8ba5-4720-a0fa-0a8722a43aeb,"MultiLineString ((143.59143957032654271 -38.3478341435005845, 143.59157649009796387 -38.34785975405018377))"
5022,4e816e66-009d-4f75-a4ec-f5335bf892b6,12.97947107,981c2f9d-5d27-4f79-8f3a-9795173ef129,"MultiLineString ((143.59146557096636343 -38.3476952866114047, 143.59161002228987059 -38.34772233698342347))"
5023,180a6d32-0f57-4122-a55a-50e78f77a623,8.035580323,30323736-3e33-42d4-989a-851b16de48cf,"MultiLineString ((143.59793893999994907 -38.34069390899998098, 143.59790863349996926 -38.34076225139998684))"
5024,06af8c83-850e-4e84-8305-9623d0ba240e,12.35683084,2f6a9dc8-78a6-4312-9403-d14e9ddf4df6,"MultiLineString ((143.59733777441454095 -38.34040161939747549, 143.59736728472432787 -38.34051048591925337))"
5025,213b3762-b9fd-4822-b582-76488c865353,12.16768407,4998a40f-de5d-4d6a-8186-5413871a9d59,"MultiLineString ((143.59705606872191197 -38.34047798100181836, 143.5970851273165465 -38.34058518110056468))"
5026,bb122c37-ad77-45e0-a874-cd71cbeb1639,11.97341499,5a4ff58c-7e2a-44ea-a259-5bb1b82d43a6,"MultiLineString ((143.59676677650500665 -38.34055639907566615, 143.59679537115150083 -38.34066188762270144))"
5027,b723d2ec-f5fd-4adc-bb5c-d7a20bb83303,13.35954339,093d6f0c-9568-4136-b876-b6cc5696814c,"MultiLineString ((143.59755703295991225 -38.34185875741167138, 143.59752415888797827 -38.34174122222351855))"
5028,fa094248-99e0-48fd-87c6-62441f67c4e1,13.10220536,3d7c16ae-bba9-49cb-bf07-e1c5a9ca572a,"MultiLineString ((143.59741510833737266 -38.34189845310046962, 143.59738286750121006 -38.34178318193016111))"
5029,72cf2907-fe7a-49a0-b4a4-0e8a86438388,11.89846627,2eaf34b6-46dc-434b-8b58-5e89db7f5273,"MultiLineString ((143.59749579317914936 -38.34187588590732076, 143.59752507195375415 -38.34198056677217892))"
5030,a098cb21-3f22-4aba-b1d1-04a560e712f4,13.12016161,0610b4b3-3e77-40a7-b9bb-a15bf4d0e63f,"MultiLineString ((143.59728423146006548 -38.34193505878382524, 143.59725194643803547 -38.34181962963515389))"
5031,e79f547a-d835-4c72-99bd-983d6a48a001,13.09782542,18d93039-08e7-44fe-a213-11773490c461,"MultiLineString ((143.5971438516875196 -38.341972506918367, 143.59711867150622311 -38.34185619007551082))"
5032,9542f99a-ea93-4b1e-9963-4797c7920f9c,11.77494272,56240fcb-9c64-4010-9e08-6be75a899516,"MultiLineString ((143.59731862740196107 -38.34192543839110812, 143.59734760222059435 -38.3420290325173525))"
5033,f27ea450-2c80-484c-812a-990fd5d12fb7,13.03710881,1e870d00-954c-433f-b9fd-31950a06ba70,"MultiLineString ((143.59699224493655834 -38.34200532663201955, 143.59696718148094874 -38.34188954898959878))"
5034,c8d7b2a9-1334-44ef-87e3-9fa973ddf4f6,12.54057512,31ab498c-c514-4e17-ae12-77dee7f2319f,"MultiLineString ((143.59716234873613416 -38.3419685026914081, 143.59718645762083611 -38.34207987080743862))"
5035,7fa75e29-4e9d-46a3-b2c2-fe5b587b4b32,12.7226816,47f3da76-1f76-477e-82d0-fd1269465500,"MultiLineString ((143.59683296022231502 -38.34203511201745584, 143.59681639106671014 -38.34192124160522042))"
5036,a4bed62c-b424-4ae0-8b28-aafbf8291740,13.09054226,92150a7d-fe85-4048-8d1a-d0252d960982,"MultiLineString ((143.59704421831369814 -38.34199407547503569, 143.5970693844941195 -38.34211032764250149))"
5037,e23f790e-c157-44d6-8809-4640dd926e12,13.09054226,a6ccb8ba-462e-4bb6-92eb-09fd1ea027a9,"MultiLineString ((143.59704421831369814 -38.34199407547503569, 143.5970693844941195 -38.34211032764250149))"
5038,1d96bc53-1673-412d-b241-24c0e07ca234,13.53107964,a82292f0-dd20-45e1-9922-95dd7147c9e7,"MultiLineString ((143.59694960842759315 -38.34201455655091451, 143.59697562152823025 -38.34213472096525521))"
5039,02909752-5a73-4b00-aa85-1f4822c03836,32.77739447,fb9132d3-0596-46c6-a3aa-18c5ae80dd0c,"MultiLineString ((143.59700167060992726 -38.34200328616945086, 143.59706468418295344 -38.34229436985082629))"
5040,fa8b0464-5a19-4891-8d33-046cfc96ff73,12.60216218,943f6d8b-bf98-4f65-b262-90633b735068,"MultiLineString ((143.59647027842061107 -38.34206476194498237, 143.5964659325262005 -38.34195128358349791))"
5041,07266adf-0d9d-44ab-a67e-4782a9b40f37,17.30283847,e123baaa-ca9a-4446-810b-a17a2ce9a49f,"MultiLineString ((143.5966390258042793 -38.34205829940621157, 143.59664499274123273 -38.34221410582184575))"
5042,88f4f8b6-d56f-4316-a7e3-2b84be27e39d,9.32923368,7a96b738-2b24-48f5-9afe-7f22fe2119b3,"MultiLineString ((143.59537970496438675 -38.34200904015052203, 143.59538937548933291 -38.34192534104516881))"
5043,9755b6d7-29e5-445d-9874-6470588fd1ba,20.07636461,11f1933d-a85d-4dcb-a078-94c71492699d,"MultiLineString ((143.59468691368118698 -38.34189578225413442, 143.59471790710432515 -38.34171657367622288))"
5044,955ed115-bfe4-4392-969e-e6fe1e6088a6,22.43132109,3f31135f-6da9-46bc-8dbf-f50857e72084,"MultiLineString ((143.59523115992968201 -38.34198990751566782, 143.59519653097891023 -38.34219013725468983))"
5045,32d2bf81-d840-4101-92ff-ade003bac266,19.72749053,afaeddf6-50fa-4be2-af2c-4255c56c3fc1,"MultiLineString ((143.59508457691438821 -38.34196455655607849, 143.59505412207431618 -38.34214065096681878))"
5046,86106b6d-6094-4d59-9dc9-3781302c93ad,16.42893093,be106961-2f5c-46c3-8a28-4296aa3cf6fc,"MultiLineString ((143.59490575228647913 -38.34193362953560325, 143.59488038968592605 -38.34208027986068856))"
5047,6dab5739-6523-4e64-9949-86cb54ff939c,13.57897841,46cf6545-fcfe-474c-a03d-80c45c6a6a9f,"MultiLineString ((143.5947512670145727 -38.34190691191162159, 143.59473030410435967 -38.34202812257349535))"
5048,ff91d91b-14b7-4740-8a63-e1f3b7837ef0,16.11568172,7b7b56b2-6459-494d-8efb-bb65b88aee6a,"MultiLineString ((143.59426308478353462 -38.34186098349472616, 143.59426315843506927 -38.34171580104843002))"
5049,70520494-b9b8-4e3f-a302-09282bed7576,13.12297577,ee863293-9789-44b0-a818-8f8a8b051c99,"MultiLineString ((143.59461657134846746 -38.34188361682261359, 143.59459631240451927 -38.34200075704678312))"
5050,7cff5a79-a584-41f5-8f1e-f525ee08adcd,14.24728918,581a89b2-eab9-4220-8020-b005f4297a95,"MultiLineString ((143.59445236064939877 -38.34187213867563315, 143.59444426119483751 -38.34200033060269419))"
5051,d62262cb-a7c1-4928-8366-f1039b10142c,15.58473392,2f922cf0-826d-41d4-8d2f-4d5b01baeb10,"MultiLineString ((143.59396248600000945 -38.34186083100001952, 143.59394590580004092 -38.34172104029998707))"
5052,f429e8f2-9c16-44ad-a39e-04992864e8b8,15.58269961,6f9b2d5a-14fa-4b3a-acf6-9eb264c4e602,"MultiLineString ((143.59422823173673578 -38.34186096581366598, 143.59422816052105532 -38.34200134674410521))"
5053,59d4f30d-71e9-499d-8bbf-c95853e77abe,17.92931187,75ff09b5-9394-496c-bcc3-808396a55b37,"MultiLineString ((143.59370515492935283 -38.3418940508922006, 143.59368441047882925 -38.34173335826768181))"
5054,d1ccb8e3-4cc3-4a1f-beb2-0fc2e63d4750,16.05781746,7a56b8c8-2d18-4d16-b834-7c0c5cdd16e4,"MultiLineString ((143.5940220248386936 -38.3418608612042604, 143.59402195145165138 -38.34200552236127635))"
5055,e5b45064-8219-4282-8bef-a1b8ca65dc01,13.50559064,63fa5844-e5ad-4ca5-80ba-d660d00c9ecc,"MultiLineString ((143.59506516540881194 -38.34331989709476574, 143.59507825862269215 -38.34319866612842276))"
5056,95d317c6-0433-4a6f-a10c-e93529ef2c28,20.37205254,5d633927-0bbe-43d3-b4df-fb465746b63c,"MultiLineString ((143.59350820550659478 -38.34192613819747919, 143.59347116465193039 -38.34174494445922932))"
5057,0b17ed03-60ee-415d-9436-a408b3d1552c,15.37977103,2f71b920-a8f9-4a40-a199-c2adc5ed7441,"MultiLineString ((143.5937736191457077 -38.34188521257399884, 143.59379141374373035 -38.34202305477219852))"
5058,5845e913-ca9c-4a6e-a03a-5afd79a3e661,13.47442354,f02f13da-f01b-4d08-9318-477825703cdd,"MultiLineString ((143.5948993385736685 -38.34330198742791396, 143.59491240157211678 -38.34318103622838692))"
5059,9c29bad2-67d1-493d-b5b9-85765539459c,23.14103299,de1e782e-7980-481a-914a-081535ee2746,"MultiLineString ((143.59332850400005555 -38.34196287399998937, 143.59328234320000206 -38.34175759619999724))"
5060,8ab1aa8e-365a-4a89-b578-147067061902,13.16855268,12a32ba7-fc22-421b-aef2-429d65aa88b8,"MultiLineString ((143.59522393780972038 -38.34333704486703454, 143.59521117134289625 -38.34345525046009584))"
5061,3a5b2673-43ff-4005-87a7-0906962d070c,13.4424856,07e54f4c-b3f5-48af-af52-202d7c0470a3,"MultiLineString ((143.59473351280610132 -38.34328407787636195, 143.59474654484179723 -38.343163413362916))"
5062,ea3a1f4a-2d67-413f-bd43-45f761187c05,13.10744308,a4e80833-7dbb-4f31-a1cb-5fb74ac63c3c,"MultiLineString ((143.59357151399473196 -38.34191319624634531, 143.59359534619844112 -38.34202977687388625))"
5063,6cb22d0d-f121-45e6-b693-660874d53b50,13.4113185,91019166-3f27-4281-91f3-8896cbf50531,"MultiLineString ((143.59456768597107157 -38.34326616820952438, 143.59458068779133555 -38.34314578346285174))"
5064,4a12aa95-7584-4008-b5b8-867d88d13d53,12.08960306,2f8ac44a-bef8-4da5-b1f3-010f4e414ab6,"MultiLineString ((143.59500177351662842 -38.34331305062948303, 143.59499005305497121 -38.3434215711888271))"
5065,3acd6d5d-b1ea-4141-ae67-05a6539c3346,12.77364278,4bf9ae1e-8fc8-4201-83e3-fb9538ab9068,"MultiLineString ((143.59342588102606442 -38.34194296752693987, 143.59344910630781555 -38.34205657925807742))"
5066,dddf9432-a205-42da-b5ac-3d30a23a4e15,13.37983737,f0ef0b8a-1124-4976-b5e9-3bb1488a1ef7,"MultiLineString ((143.59440459957085068 -38.3432485545157391, 143.59441757087125779 -38.3431284523547049))"
5067,ab93ee9b-c280-44c0-a28c-90bbf474645a,12.08128145,b19a2b30-c2e8-41ea-a704-7f19b346dff9,"MultiLineString ((143.59476582199172867 -38.34328756734024068, 143.59475410959754527 -38.34339601320205304))"
5068,a2ad99ba-9b30-4cbb-97a3-237b944d32bb,13.34933412,8ab658ed-1397-4fd6-a699-a1f4035c5443,"MultiLineString ((143.59424422181632508 -38.34323123336171335, 143.59425716354485303 -38.34311140500852844))"
5069,2514f407-75ef-45e9-87e8-b415c1f77a73,13.08413385,563e3f0a-d93c-4345-91ea-52d9d5f5a4de,"MultiLineString ((143.5932050916163405 -38.34199372264823324, 143.59323400048489816 -38.34210937479446102))"
5070,85e3e4d7-379f-434d-9d2c-18c323509d9e,12.07348999,ed224506-1d4a-4252-ab48-a38e6589ee1b,"MultiLineString ((143.59453101120089968 -38.34326220725281331, 143.59451930636026873 -38.34337058317585445))"
5071,b2d93b59-5d26-40f4-90ca-33cb41d249c8,13.32920116,e1022814-7096-41ce-9373-7e82fc78a0d6,"MultiLineString ((143.59405377969946471 -38.34321066518970866, 143.59406670190981004 -38.34309101755690818))"
5072,0e8f699e-1d12-4e3c-a16b-721595a8addf,13.12338963,7fccfb8a-ccbb-41e3-bd74-acab97347fa9,"MultiLineString ((143.59297826570974621 -38.34205042095025817, 143.59300726131294823 -38.34216642008508558))"
5073,6ceb30f3-f2ac-4ee0-adce-a93bfdc42428,12.06484443,5ca9ad91-459d-41cd-a02d-3fbcab6513cb,"MultiLineString ((143.5942962092271955 -38.34323684811766242, 143.59428451276812666 -38.34334514643528991))"
