row_id,EnergyCons,name,Locat.mrid,Location.x,Location.y,p,q,p_fixed,q_fixed
2114,e449d43c-469a-4ee6-86bc-22b41ebe5f34,335 IRREWILLIPE ROAD ELLIMINYT 3250,b704e53b-fbe4-419f-aa78-f9ebd2332d20,143.553824061000000,-38.371725697999977,"0","0","0","0"
2115,5a7195d1-4d23-433b-bcb0-e39e288c4594,105 HOLMCHASE ROAD ELLIMINYT 3250,9fecc8c8-791d-4973-ad38-bac667830ed8,143.542605669999944,-38.363503620000017,"0","0","0","0"
2116,85690e84-0b19-4def-ac03-00065b968bc3,120 HOLMCHASE ROAD ELLIMINYT 3250,3789e75c-cfe7-4323-89e9-2e545055880b,143.540834669999981,-38.362828600000000,"0","0","0","0"
2117,141c3d97-b057-4ec3-b57b-bc9e7b530eb0,365 IRREWILLIPE ROAD ELLIMINYT 3250,9eaa52e5-bb5a-41ae-8402-43339c5eb413,143.553350479999949,-38.374523880000027,"0","0","0","0"
2118,03cc9495-bcb5-42c3-b66f-ac4e9a7e0111,115 HOLMCHASE ROAD ELLIMINYT 3250,bc1c834f-c25d-489a-a295-f109e2155028,143.537155138000003,-38.362819460000026,"0","0","0","0"
2119,3e1e8d91-d5e6-4e5e-a6a5-32412edcea00,455 IRREWILLIPE ROAD ELLIMINYT 3250,29db2c9a-f312-486c-9c93-38d21515dca4,143.552748995999991,-38.377662163000025,"0","0","0","0"
2120,e7841ff3-a8b5-40a6-807a-52516f94a82f,160 HOLMCHASE ROAD ELLIMINYT 3250,33f6a7a2-8421-4e45-a24e-45e96100bdbc,143.536257697999986,-38.362365644000022,"0","0","0","0"
2121,4ba1ab10-d0f8-4e19-a4d7-5e462db54e58,495 IRREWILLIPE ROAD ELLIMINYT 3250,1f5e2761-5fdd-4faf-b5d5-04e3fbf1f6e1,143.551617917000044,-38.383728462000022,"0","0","0","0"
2122,0a0332d3-f4b9-4486-a216-47224d1b3048,499 IRREWILLIPE ROAD ELLIMINYT 3250,fe22d659-976e-4ad4-92dc-7f812103c86d,143.552295727999990,-38.385455937000017,"0","0","0","0"
2123,fdf08f15-ad8f-45b0-91fe-a66a338455c0,505 IRREWILLIPE ROAD ELLIMINYT 3250,7495bc0d-7fca-4dd5-988e-3fc3c61abe45,143.552242109999952,-38.387612429999990,"0","0","0","0"
2124,71a97c4a-002a-4177-a7a2-d966dafccd5e,59 IRREWILLIPE ROAD ELLIMINYT 3250,e3be5ee4-11ab-4b89-b3ef-7985315f2a39,143.575313929999993,-38.359559339999976,"0","0","0","0"
2125,cd5b91b1-d4b1-489a-b6fe-cac470f3e85b,60 IRREWILLIPE ROAD ELLIMINYT 3250,31c0069e-2e56-43a1-a8f8-23d189546360,143.574773810000011,-38.359823500000005,"0","0","0","0"
2126,74390d9a-e747-4279-99da-3c7a45d1a9ea,103 IRREWILLIPE ROAD ELLIMINYT 3250,b43a4e7e-6ea1-4a31-ab4f-da01a98f46a4,143.571789439999975,-38.359481979999998,"0","0","0","0"
2127,81652a4a-cdc8-41d5-a162-98a7315bc76c,295 ARMSTRONG STREET ELLIMINYT 3250,c92c6eab-ae32-4738-9af5-befaa1eb46b1,143.572078260000012,-38.361740320000024,"0","0","0","0"
2128,df9d0b2a-dcbc-4251-9524-a061ea660ee6,66 BALLAGH STREET ELLIMINYT 3250,19ddccb2-2f62-4f99-a39b-2589e428720b,143.572624030000043,-38.362304350999977,"0","0","0","0"
2129,79d89b1a-e8e0-4c79-bf12-c7ef68a60174,301 ARMSTRONG STREET ELLIMINYT 3250,2b3df184-c81c-438f-a837-daed0bdcc962,143.571974609999984,-38.362280349999992,"0","0","0","0"
2130,2edc12d5-0f71-4a56-b5ec-846bd9f7018d,307 ARMSTRONG STREET ELLIMINYT 3250,711ca9e9-b89c-43e1-ae6a-d27be6216708,143.571932576999984,-38.362786613000026,"0","0","0","0"
2131,f285d449-4c52-4485-9c78-668ba1dffb5f,314 ARMSTRONG STREET ELLIMINYT 3250,8060f9d0-7af1-4aaa-811d-6e1f49b27773,143.572161065000046,-38.363357301000008,"0","0","0","0"
2132,f705294b-51c5-4f7e-acdf-31f35544d776,320 ARMSTRONG STREET ELLIMINYT 3250,5a97bfb5-f535-4e25-b0a3-c8556341e5c4,143.572225879000030,-38.363949118999983,"0","0","0","0"
2133,0d4644b0-0250-40b8-9012-f46e128c4dc0,329 SINCLAIR STREET S ELLIMINYT 3250,304303cd-b5d4-4b40-8d40-49b83533ad39,143.567543156000056,-38.359774910999988,"0","0","0","0"
2134,f7d8ff55-9c57-4906-bace-49c68b6216db,137 IRREWILLIPE ROAD ELLIMINYT 3250,08cb9a9e-e0fb-4309-9515-0c6f26d93a3f,143.567060396999977,-38.359527766999975,"0","0","0","0"
2135,132387b5-42c4-4289-b2c6-62f914463363,331 SINCLAIR STREET S ELLIMINYT 3250,02982e10-4ffa-46c6-baed-a6771d9315b8,143.567509820000055,-38.359954537000021,"0","0","0","0"
2136,544141cd-180e-4a0d-bb55-69a6f34db1b1,315 ARMSTRONG STREET ELLIMINYT 3250,7836fa6a-b116-4337-ab0c-1698999c875b,143.571869289999995,-38.364072378999992,"0","0","0","0"
2137,280c469d-feb5-47b1-abb3-594f59de6c32,333 SINCLAIR STREET S ELLIMINYT 3250,a72e8fc9-bc50-41e2-8abe-c3b22f371561,143.567476485000043,-38.360134167000012,"0","0","0","0"
2138,f3759885-0aa8-480c-a0df-71c39505b8c2,20 HAY STREET ELLIMINYT 3250,ebadee20-6dd3-4974-b096-6cb5a6c37528,143.570063447000052,-38.362592106000022,"0","0","0","0"
2139,19b8041e-fecf-4913-b8c3-32de80e3d4ea,145 IRREWILLIPE ROAD ELLIMINYT 3250,b5af566f-ae85-44a9-b1c3-edc9a230555d,143.566875239999945,-38.359636840000007,"0","0","0","0"
2140,1a32347c-17d2-4fe2-947e-6ee51a3c1875,335 SINCLAIR STREET S ELLIMINYT 3250,3adede23-ddf0-45d2-920c-37674adfc4ee,143.567443149000042,-38.360313792999989,"0","0","0","0"
2141,f748fd88-9d55-4bb8-883e-201f36b12782,278 SINCLAIR STREET S ELLIMINYT 3250,e15056dc-ecfe-451b-a927-13435c91afee,143.567792703999999,-38.360691604000010,"0","0","0","0"
2142,f867f3e3-f688-433a-8090-d4a3c507c18b,325 ARMSTRONG STREET ELLIMINYT 3250,9fbc8293-454b-4fab-957b-b40a93c64a1c,143.571870580999985,-38.364605741999981,"0","0","0","0"
2143,ad8f01a5-35ca-4915-80bc-9ee9c3959073,147 IRREWILLIPE ROAD ELLIMINYT 3250,ec0010cd-fa81-4098-aa0d-9434469beae5,143.566611009999974,-38.359790350000026,"0","0","0","0"
2144,2b8b2e8c-d8f2-4f43-b3af-4e54613f221e,341 SINCLAIR STREET S ELLIMINYT 3250,5dd285d7-4a99-4a3a-813f-22094e985180,143.567368814000019,-38.360714357000006,"0","0","0","0"
2145,8f7f8b55-130b-472f-8a28-8d6e23070823,12 HAY STREET ELLIMINYT 3250,9e137c5d-95a5-4fb4-b748-44825c469210,143.569218615999944,-38.362495835999994,"0","0","0","0"
2146,8d31ec2a-92bb-4ca9-bc1d-9a44cca22097,284 SINCLAIR STREET S ELLIMINYT 3250,c983547e-0e48-40a9-920a-474cdd67fc5c,143.567691933999981,-38.361231065000027,"0","0","0","0"
2147,5a3b2b73-734a-4c88-8f7d-2d906aaa7e4f,335 ARMSTRONG STREET ELLIMINYT 3250,cb14907e-2d50-43e7-a80d-672873d9cd9d,143.571927275999997,-38.365411139000003,"0","0","0","0"
2148,ea93227f-16ff-4b11-bb9d-c55342b6f3d5,149 IRREWILLIPE ROAD ELLIMINYT 3250,c944c027-14f4-4d34-959c-0b10980b77aa,143.566146900000035,-38.360059970000009,"0","0","0","0"
2149,71fe9036-56cc-44c5-92b1-ca459f0e89fb,290 SINCLAIR STREET S ELLIMINYT 3250,1d89c643-6662-4970-a81a-888db9a29ee2,143.567591102000051,-38.361770867000018,"0","0","0","0"
2150,908cff68-52a6-4131-8e8c-e3629bc99955,349 SINCLAIR STREET S ELLIMINYT 3250,d9e16028-415f-420e-b8ed-cba539538b40,143.567221536000034,-38.361507969000002,"0","0","0","0"
2151,1bf1ed7b-6854-4fdd-9e3e-0d5a41ab10cf,150 IRREWILLIPE ROAD ELLIMINYT 3250,b0cad137-2f42-4038-b750-2fca7b38873f,143.565481330000011,-38.360052020000012,"0","0","0","0"
2152,ac6bb5d2-3d87-4096-8ffd-035160af2316,150 IRREWILLIPE ROAD ELLIMINYT 3250,b29da62a-25d6-40e8-b287-022586ff0516,143.565279749999945,-38.360170250000010,"0","0","0","0"
2153,70eeb571-b92a-4597-bac8-2519051824c9,300 SINCLAIR STREET S ELLIMINYT 3250,707952a0-80a3-44b6-8338-b0c51f4b4ae6,143.567425694999997,-38.362670553999976,"0","0","0","0"
2154,e70773c0-5a03-43b2-abb8-8cfdd8a8f138,357 SINCLAIR STREET S ELLIMINYT 3250,92b1cd5b-c0f3-49b6-904b-bb79773a08be,143.567064630999994,-38.362407410000003,"0","0","0","0"
2155,de4edb01-bb2e-43fb-b205-3e0b09013800,135 HARRIS ROAD ELLIMINYT 3250,1b2d1bad-343c-4d76-a6ae-17cf80d9bcc5,143.571080798000025,-38.366264483999998,"0","0","0","0"
2156,4448ad70-1a6c-41da-9183-e57844c9f9f4,14 LAWES STREET ELLIMINYT 3250,8637d8c1-bbce-47dd-9593-15404d795ce6,143.565827695000053,-38.361784483999998,"0","0","0","0"
2157,3452b271-f7cd-4b6d-8d33-bbb223e6232b,LAWES STREET ELLIMINYT 3250,0b442c98-e736-47cf-946d-866d6c5d240a,143.565595919999964,-38.361737909999988,"0","0","0","0"
2158,ed874108-6758-4d9e-9cc7-690f611d5a2f,306 SINCLAIR STREET S ELLIMINYT 3250,7d115e9f-bf5a-40a3-ad3a-2c7da0ce2d97,143.567291892999947,-38.363398313000005,"0","0","0","0"
2159,24db5f57-241f-4f3f-bd60-5547e52cf9a0,16 LAWES STREET ELLIMINYT 3250,645f8737-6286-4449-aeeb-114afb510a25,143.565387996000027,-38.361742601999993,"0","0","0","0"
2160,a380f8ff-36d9-46c6-9fd8-a503cd3877c7,18 LAWES STREET ELLIMINYT 3250,355c3046-798b-4071-9e78-dc5be09f547f,143.565102111999977,-38.361698670999999,"0","0","0","0"
2161,ca021d1f-229c-4038-bc47-acb1db1f2ccc,141 HARRIS ROAD ELLIMINYT 3250,5f505def-9a80-49f1-aeb6-345ca74044a1,143.569818149999946,-38.366119949999984,"0","0","0","0"
2162,7295620c-0d76-45b5-ba81-9dc143beefa9,170 IRREWILLIPE ROAD ELLIMINYT 3250,80dee117-26ef-4213-9240-c7ee1b3ed8ba,143.564068120000002,-38.360873420000019,"0","0","0","0"
2163,ba3a6cac-a32a-4ccf-94c5-2a5c68c64a02,365 SINCLAIR STREET S ELLIMINYT 3250,01f513af-ac21-4e50-9966-dc079a7fcaa9,143.566850100000011,-38.363509350000015,"0","0","0","0"
2164,d1045f16-9ece-4544-bb81-02e5cdbb0521,145 HARRIS ROAD ELLIMINYT 3250,b55cfc2d-a725-4a53-87d5-027b579546c7,143.569249219999961,-38.366056770000000,"0","0","0","0"
2165,f3264189-71b0-4c7a-ac7d-a98d30f5ccee,530 SINCLAIR STREET S ELLIMINYT 3250,8c5eb172-8255-4428-8e53-fb74ff49d317,143.567139193999992,-38.364228821999973,"0","0","0","0"
2166,54cc2ef5-50ae-4de0-9b81-e3ec33e89d75,151 HARRIS ROAD ELLIMINYT 3250,c49122bb-a0ef-4863-bf34-92ee536d6e82,143.568399379999960,-38.365962400000001,"0","0","0","0"
2167,a5148856-485d-4340-86ee-50bdb588a30e,157 HARRIS ROAD ELLIMINYT 3250,e5dcc1b6-4d49-42e3-bd86-5217467f7509,143.567284530000052,-38.365838569999994,"0","0","0","0"
2168,26210d58-7f0a-43e9-9d4d-e305d592ddc0,40 LAWES STREET ELLIMINYT 3250,18c55c2d-2818-4996-8644-f508af949c11,143.562102726000035,-38.361339190000024,"0","0","0","0"
2169,8f789036-dd2e-40e2-8d17-2af1583de071,46 LAWES STREET ELLIMINYT 3250,fcc6219e-522d-4159-bed3-2ecbeba1cf35,143.561415203000024,-38.361258221000014,"0","0","0","0"
2170,fa9ec061-de46-48f1-a771-7ae8e482d4fb,48 LAWES STREET ELLIMINYT 3250,784e2c08-189b-4566-a559-7faa848703a4,143.560999149000054,-38.361223169000027,"0","0","0","0"
2171,039879ec-31fe-4701-af4e-f995bb51f1b5,169 HARRIS ROAD ELLIMINYT 3250,29cbeea6-604f-40d0-b599-e4311cbf6cdb,143.565556369999968,-38.365646729999980,"0","0","0","0"
2172,784d8ef9-67ff-4ba8-9549-3701da808d46,54 LAWES STREET ELLIMINYT 3250,d5d39e0b-6ecf-4a76-a294-534efeb827d7,143.560249201000033,-38.361125685999980,"0","0","0","0"
2173,fda9b45c-fa79-4c32-8357-d3459775cb24,535 IRREWILLIPE ROAD ELLIMINYT 3250,3fb15e15-9d23-4383-a4dc-222e6b1eca06,143.551851491999969,-38.389052836000019,"0","0","0","0"
2174,9fa75be0-3a1d-4951-83be-7f62d74e4d25,525 IRREWILLIPE ROAD ELLIMINYT 3250,448b7596-dbdf-4041-bd8b-322d6567e397,143.551937029999976,-38.388787799999989,"0","0","0","0"
2175,3a3b98a9-ab4f-435b-88a6-4f0fa34e7ab7,183 ARMSTRONG STREET COLAC 3250,f33f4a87-f16e-4551-af2b-a8c9f22aa75c,143.573954439999966,-38.351678129999982,"0","0","0","0"
2176,45a2b356-6608-4ecd-a70c-a33e497884b7,208 HEARN STREET COLAC 3250,421810d8-bd81-45dc-8b73-ca71e68497a8,143.575750960000050,-38.348556050000013,"0","0","0","0"
2177,787b38df-7897-48c0-a151-a8a1fe4b067b,181 ARMSTRONG STREET COLAC 3250,93b2b281-53dc-4ade-a713-e6d9c9ef3dae,143.573984320000022,-38.351517730000012,"0","0","0","0"
2178,b8e427bf-a7f3-4674-a5a8-b70f2aabcc75,179 ARMSTRONG STREET COLAC 3250,3c78b5b8-47a0-41cc-b069-a622c64a1d2c,143.574014199999965,-38.351357319999977,"0","0","0","0"
2179,ccb1e61e-3ff6-4f81-b60f-44c6ec13b9a5,177 ARMSTRONG STREET COLAC 3250,d4d07646-f6d2-4e98-9cc1-cfe4351df852,143.574044080000021,-38.351196920000007,"0","0","0","0"
2180,b0007e7c-0028-4fb5-8066-cbc77dd394a8,215 HEARN STREET COLAC 3250,4b4cb91a-5ece-4e5f-bfc9-3dc7c525dfca,143.575758919999998,-38.348230090000015,"0","0","0","0"
2181,3dc06b48-eca7-48b4-83d5-a66e65c066b7,34 HANCOCK STREET COLAC 3250,d83195d1-6bc7-4af6-a251-cfdee5e36af6,143.575866160000032,-38.348040869999977,"0","0","0","0"
2182,9fb5d3b2-9677-40a5-ab91-a9ec45fab157,210 HEARN STREET COLAC 3250,1f6df497-5c8b-420a-8b16-70599f28752b,143.575529510000024,-38.348540479999997,"0","0","0","0"
2183,0fbfc8eb-27fb-4714-9d81-627ae857c0ee,175 ARMSTRONG STREET COLAC 3250,1f29acfe-f47e-446b-a8a3-0447a604be11,143.574076080000054,-38.351029530000005,"0","0","0","0"
2184,fea3dde0-49d4-4784-8ba6-4769306a6d67,173 ARMSTRONG STREET COLAC 3250,3e6b2dff-f660-4b4d-988b-e7d668d80066,143.574103499999978,-38.350882090000027,"0","0","0","0"
2185,6a93fa13-79cb-4ccd-ac2f-58f9c97a9494,212 HEARN STREET COLAC 3250,fdb51522-d999-42bf-9da6-2c3669e2ba8a,143.575364540000010,-38.348511599999995,"0","0","0","0"
2186,e6a66a4b-d262-4eda-9fb2-5f2c3f225f10,217 HEARN STREET COLAC 3250,a9902f80-8925-4e02-a5e2-22aafdde1f5c,143.575535159999959,-38.348202889999982,"0","0","0","0"
2187,9eac4a7d-9371-429f-9e16-d0e2c6b166ce,171 ARMSTRONG STREET COLAC 3250,e973a1cf-2b6a-4ef1-8160-6675861b6751,143.574168289999989,-38.350533840000026,"0","0","0","0"
2188,45948ae9-7452-4eef-a8ce-718fa3e9a5e6,245 POUND ROAD COLAC 3250,630906d3-8898-43bb-a9c0-30f0358efe53,143.573385089999988,-38.351809290000006,"0","0","0","0"
2189,c9a2e9b2-e6d5-4783-a49d-69c79b82c1cb,169 ARMSTRONG STREET COLAC 3250,c6063d20-b324-4391-9e99-a7b497d3985d,143.574195700000018,-38.350386529999980,"0","0","0","0"
2190,c71342cd-9155-450c-baf9-9b794b3862ad,167 ARMSTRONG STREET COLAC 3250,4ca83b56-e953-4a1f-9647-9f66efe94e30,143.574225540000043,-38.350226099999986,"0","0","0","0"
2191,cec1654d-8028-4290-8939-62cc37294742,146 ARMSTRONG STREET COLAC 3250,04bbf20a-191f-4bc0-a3e1-9b0619bfbf28,143.574850729999980,-38.349090779999983,"0","0","0","0"
2192,a5ac3b73-56dd-4d9e-bdf0-f2d53c12129f,157-159 ARMSTRONG STREET COLAC 3250,ea845793-ab1b-457a-ac07-fb9fbc5fe7dc,143.574268269999948,-38.349995999999976,"0","0","0","0"
2193,bccba3dd-a8ad-4e03-8ece-bac5cd239f1c,144 ARMSTRONG STREET COLAC 3250,cd4cb082-8fa9-4c72-a95a-4ec4a94458b2,143.574882430000002,-38.348943570000017,"0","0","0","0"
2194,9857708d-e52f-4648-9241-4b7a0fe2494c,214 HEARN STREET COLAC 3250,bfb9c20c-c585-43ef-ab10-671c7fa270f9,143.575141369999983,-38.348495660000026,"0","0","0","0"
2195,81c42b78-e4b0-4340-aced-3a2dcf3018de,219 HEARN STREET COLAC 3250,222a3652-08fa-4370-be0e-578c226915c5,143.575286490000053,-38.348173910000014,"0","0","0","0"
2196,70709f51-2ef0-402f-8bb2-a5c899579604,142 ARMSTRONG STREET COLAC 3250,4a7641b2-dc3e-4518-af2e-78d162714f07,143.574901749999981,-38.348814699999991,"0","0","0","0"
2197,fe452573-2791-4417-b96f-2e6f3d237de8,247 POUND ROAD COLAC 3250,590377a1-0e43-4e75-82d5-2da871ff5209,143.573154980000027,-38.351782759999992,"0","0","0","0"
2198,fa2ea765-7609-495a-ac28-5e6e55749b27,216 HEARN STREET COLAC 3250,7b8b00ec-fb55-498d-9819-5e292f1dc551,143.575008280000020,-38.348470620000001,"0","0","0","0"
2199,a03ff82e-d050-40f1-b4c2-fd7162544924,151-155 ARMSTRONG STREET COLAC 3250,d5cd8d0e-55d1-478e-8a3e-c8dde0cddeb4,143.574339160000022,-38.349613869999985,"0","0","0","0"
2200,b62ba822-f040-44a0-8443-07d182dd454b,221 HEARN STREET COLAC 3250,1cf9a846-39c4-46a1-bf19-60387ba572a8,143.575098049999951,-38.348152149999976,"0","0","0","0"
2201,2833c05b-ae8e-49ed-a639-c497b7dcd599,149 ARMSTRONG STREET COLAC 3250,af8d3424-f127-4db0-8750-4250f376c780,143.574397510000040,-38.349299289999976,"0","0","0","0"
2202,528b24cd-19a3-43cb-99e0-fcdbdc6c6298,249 POUND ROAD COLAC 3250,2d50ae69-e52a-45f8-91b0-7e004b6fb70e,143.572949948999963,-38.351759123000022,"0","0","0","0"
2203,2ec1f71c-3dcb-4c2d-8f02-3e11a3b3681c,1-3 DARBY DRIVE COLAC 3250,6c6f2a88-8558-4d32-9204-c62c2ba7881d,143.573507360000008,-38.350780820000011,"0","0","0","0"
2204,ef05d101-575a-45a0-905d-8ce7ead57be9,2 DARBY DRIVE COLAC 3250,67ca3df5-4c57-4e79-a8d6-26d0908ffefd,143.573637670000039,-38.350511719999986,"0","0","0","0"
2205,e0f94b28-d75a-443f-9613-55da00798f19,147 ARMSTRONG STREET COLAC 3250,99c28838-aaac-459e-95ca-81bd6ff1ddb7,143.574426499999959,-38.349143019999985,"0","0","0","0"
2206,2f4bd936-fb10-4e85-b113-5bf3a96c6dd6,145 ARMSTRONG STREET COLAC 3250,4ed5374f-9212-47cc-a9bd-b63410fe9728,143.574454220000007,-38.348993580000013,"0","0","0","0"
2207,fe53c692-904c-4f93-87b3-6f24b982374f,140 ARMSTRONG STREET COLAC 3250,3a532611-4748-4d5c-b570-7a2d497c1fc5,143.575083420000055,-38.347866529999976,"0","0","0","0"
2208,86383ca9-2071-4973-909e-f5f1689eb181,143 ARMSTRONG STREET COLAC 3250,49128ac0-ff6a-465c-8572-3e8b4cd8dad4,143.574477389999970,-38.348870069999975,"0","0","0","0"
2209,6eef2ab2-95d7-40a6-9dfb-25d0959ab629,138 ARMSTRONG STREET COLAC 3250,46e81e91-6e44-44f2-b614-2d2cc14eb80d,143.575106119999987,-38.347742120000021,"0","0","0","0"
2210,51c943c7-fbcd-478b-9cad-1c867c805211,141 ARMSTRONG STREET COLAC 3250,fdd123d7-db62-4a43-94db-5257f7648401,143.574509069999976,-38.348700290000011,"0","0","0","0"
2211,2214b4f5-1296-468d-81a6-968dbef29973,136 ARMSTRONG STREET COLAC 3250,8a0edb0b-b315-4005-b05a-7aa22c21ac09,143.575131639999995,-38.347602719999998,"0","0","0","0"
2212,a2c9cd8d-07e5-4f33-b013-da0181c73804,4 DARBY DRIVE COLAC 3250,ea28422c-dcbe-44fe-bc04-920cb45ca1c3,143.573432460000049,-38.350480860000005,"0","0","0","0"
2213,329b0e38-ac5d-44f2-a08a-321578e9c8c7,139 ARMSTRONG STREET COLAC 3250,8c76510f-eafd-4173-8fde-6559f64b3e95,143.574536204999958,-38.348551681000004,"0","0","0","0"
2214,5d277f70-1511-49d1-912c-e6c41018213a,134 ARMSTRONG STREET COLAC 3250,6b451027-d74e-4cee-a0c7-71562ae37c6c,143.575156930000048,-38.347464629999990,"0","0","0","0"
2215,bdab52a5-e60e-4cda-a400-2283d5de161b,137 ARMSTRONG STREET COLAC 3250,8de33a87-d614-4343-ab64-d58b9dc02d4e,143.574561406000043,-38.348415822999982,"0","0","0","0"
2216,bbcbef7b-ff4c-4e9f-a59b-810add82964a,5 DARBY DRIVE COLAC 3250,7a69ff2e-e056-45d3-baed-ef6ece93629d,143.573183429999972,-38.350750489999996,"0","0","0","0"
2217,4ec0fd3e-5f1c-4179-bca8-feb345119324,132 ARMSTRONG STREET COLAC 3250,087c40be-e68b-4e76-8022-6524b3b3179a,143.575187789999973,-38.347309719999998,"0","0","0","0"
2218,57d964cc-6c02-4937-b1df-b203284cbb20,6 DARBY DRIVE COLAC 3250,e9d53256-548b-4a03-9667-82e6b7f87fe1,143.573235629999999,-38.350465279999980,"0","0","0","0"
2219,35c8da7f-7c65-4e92-a02a-fab4c2d11ef6,7 DARBY DRIVE COLAC 3250,dab1d801-299f-46e4-a81b-ab5256dd9b2b,143.572930771999950,-38.350758815999995,"0","0","0","0"
2220,99ebd1e1-6c43-46d1-91da-c7803fbaa7b1,222 HEARN STREET COLAC 3250,fe019c22-227b-4c00-82d6-54c984c27c9c,143.574261050000018,-38.348384619999990,"0","0","0","0"
2221,c094b245-24c5-4f41-97f8-f45a3a67b483,6 BILLY COURT COLAC 3250,e2adf898-50a0-4989-b36d-00305cf434f6,143.572549621999997,-38.351310808999983,"0","0","0","0"
2222,d110805d-cbfa-41ea-a742-5fe197e8a22d,8 DARBY DRIVE COLAC 3250,b6cc46da-6ba4-45d3-866f-c4e66b53945d,143.573027016999959,-38.350394237999978,"0","0","0","0"
2223,d04b5827-56f5-4a43-ac7c-8a487b8369bd,8 BILLY COURT COLAC 3250,b4b85bae-7457-4e0b-afd3-20a38bd25ddc,143.572584507999977,-38.351121342999988,"0","0","0","0"
2224,9718688c-fa6a-48af-a4ad-70dd96eceb88,9 HANCOCK STREET COLAC 3250,c3d084de-167a-4188-bfd6-52583d0d02bf,143.576388390000034,-38.347205570000028,"0","0","0","0"
2225,b36d3b53-87e7-42cb-a368-d29991ab30bf,22 HANCOCK STREET COLAC 3250,86c80523-0575-401d-b329-0d43d0feb239,143.576029629999994,-38.347193819999973,"0","0","0","0"
2226,b7e15601-9954-4143-97dc-28c2b3ea80a7,13 HEBB COURT COLAC 3250,6119ef9f-5832-4206-83bd-8ec99d3093d9,143.577258400000005,-38.347186620000002,"0","0","0","0"
2227,d2b3d095-6edc-4f02-be30-d8c9688a7d4c,130 ARMSTRONG STREET COLAC 3250,47738847-8920-479c-bb0e-629958f47055,143.575213250000047,-38.347173890000022,"0","0","0","0"
2228,2b940725-eb68-4127-99f0-beb1fcba5349,2 HEBB COURT COLAC 3250,cf95d766-8012-433b-8942-a82a0b33f87b,143.577624549999996,-38.347160509999981,"0","0","0","0"
2229,a823422d-ef4e-45ba-897f-ea16aed7d75a,20 HANCOCK STREET COLAC 3250,3f4f50aa-8351-42d3-bc74-49f57787a32e,143.576047720000020,-38.347076669999979,"0","0","0","0"
2230,6e9b41ab-4c22-4dca-9907-aeac1fc24070,7 HANCOCK STREET COLAC 3250,19f254ee-0946-4ed5-be6f-2cc5f72ee522,143.576419170000008,-38.347065110000017,"0","0","0","0"
2231,9bd309b5-8256-48ba-892e-13dcb8a447a2,128 ARMSTRONG STREET COLAC 3250,4cf3cb30-d09a-43f3-91b7-7a8c352bac20,143.575238700000000,-38.347038059999988,"0","0","0","0"
2232,6e853f3d-4a8f-4477-9f66-5be513c6ec34,14 HEBB COURT COLAC 3250,23ec9556-d934-4992-ad82-452abbc65719,143.577291609999975,-38.347009930000013,"0","0","0","0"
2233,7e2767ae-a9fa-4fbb-9d0a-260d98936ad1,1 HEBB COURT COLAC 3250,3c2f369b-e709-4ff3-b414-0cbebdf256ae,143.577660809999998,-38.346967600000028,"0","0","0","0"
2234,e540aa36-b381-47bf-b41b-d3fd51e88b85,18 HANCOCK STREET COLAC 3250,66a5eb49-beb6-4ed0-97ef-886134c1c3b7,143.576080960000013,-38.346920790000013,"0","0","0","0"
2235,db3064e5-7323-403e-ae39-deee4bc57e9b,1 HANCOCK STREET COLAC 3250,2effedcb-ab09-4e15-aedc-8e7c666d39d6,143.576996140000006,-38.346916560000011,"0","0","0","0"
2236,9e5a1848-f10e-4113-835f-8cd9303bbb26,126 ARMSTRONG STREET COLAC 3250,44d2d3b3-c898-45ac-8c1e-2ce4e70dd415,143.575264159999961,-38.346902240000020,"0","0","0","0"
2237,e4e88aca-280a-406f-8ccb-78fe675752de,3 HANCOCK STREET COLAC 3250,0fdfb8da-e82b-44ba-94b0-f56f1528e03c,143.576732630000038,-38.346886050000023,"0","0","0","0"
2238,e489f604-8ef3-4f2a-ba2c-84f555013efd,5 HANCOCK STREET COLAC 3250,23af6933-9d18-4adf-a98c-eea903999e9c,143.576480120000042,-38.346856769999988,"0","0","0","0"
2239,06290d0b-f048-49e4-9cfc-afa931b7e42d,16 HANCOCK STREET COLAC 3250,1dfe0a29-e064-4867-a4bf-67cb871ff2b3,143.576078619999976,-38.346813510000004,"0","0","0","0"
2240,71fa6fd3-10e3-457e-a3a2-aa8c3b3c882d,12 MCLEOD STREET COLAC 3250,4756d9cd-8776-49fb-a0f8-9cdadf126525,143.577982489999954,-38.346793419999983,"0","0","0","0"
2241,f6929fed-42d9-48db-b5c0-046d38c6adbd,124 ARMSTRONG STREET COLAC 3250,45ae22e5-af7d-4c68-ba97-8c88e587e052,143.575281150000023,-38.346786350000002,"0","0","0","0"
2242,ecaae281-af19-43fd-a28f-ee31665acc52,14 MCLEOD STREET COLAC 3250,6ef6a06e-d4bd-4687-b9ca-98d3152b501b,143.577776820000054,-38.346769730000005,"0","0","0","0"
2243,23dc87ef-48d0-4e49-b746-186fd7a6409b,122 ARMSTRONG STREET COLAC 3250,d20e726f-cd33-49d9-a120-8cd3169283ee,143.575305019999973,-38.346656040000028,"0","0","0","0"
2244,34fa94f0-c0fb-43de-b5b2-70b0e361218b,14 HANCOCK STREET COLAC 3250,651d95ee-2715-47cc-a74a-9024d2f488e5,143.576022879999982,-38.346649459999981,"0","0","0","0"
