row_id,mRID,main_address,Location.xPosition,Location.yPosition,Class
2001,ad842ace-da13-4880-ac5c-44beacfd7b9b,193 CANTS ROAD ELLIMINYT 3250,143.5666376,-38.35212385,EnergyConsumer
2002,4884605d-7eb0-42e2-bbeb-55ac4f3018c3,200 CANTS ROAD ELLIMINYT 3250,143.5669259,-38.35284673,EnergyConsumer
2003,861a886c-be64-4713-9b9f-c572a5c5d547,195 CANTS ROAD ELLIMINYT 3250,143.5665553,-38.35254217,EnergyConsumer
2004,969e1fe3-ca46-45d0-ae06-ec71dcb08531,205 CANTS ROAD ELLIMINYT 3250,143.5664385,-38.35320063,EnergyConsumer
2005,7c2ba171-8c4a-4184-a6c2-3850a10a19b8,215 CANTS ROAD ELLIMINYT 3250,143.566347,-38.35373057,EnergyConsumer
2006,520477c2-cf7b-4ea9-a421-f2cee4e976aa,220 CANTS ROAD ELLIMINYT 3250,143.5666509,-38.35417306,EnergyConsumer
2007,6b6ba2a0-be43-4e3f-8949-fb4e47bccfd7,350 POUND ROAD ELLIMINYT 3250,143.5632507,-38.35100263,EnergyConsumer
2008,5d889550-e1ba-4ca9-84cc-7005da922ccb,230 CANTS ROAD ELLIMINYT 3250,143.5665897,-38.35468562,EnergyConsumer
2009,19785146-9786-45fe-b83c-153f4c08530e,225 CANTS ROAD ELLIMINYT 3250,143.5662301,-38.35441112,EnergyConsumer
2010,4cc8c7ab-d4e1-4602-b23c-685d292af9ae,235 CANTS ROAD ELLIMINYT 3250,143.5661041,-38.35499293,EnergyConsumer
2011,487a2641-f5b2-463d-9f9a-737080c29000,240 CANTS ROAD ELLIMINYT 3250,143.5664666,-38.35533668,EnergyConsumer
2012,f86c10c4-1e46-4eb7-a777-9b2c4569a35d,245 CANTS ROAD ELLIMINYT 3250,143.5660936,-38.35514947,EnergyConsumer
2013,5032d4ea-86ab-4db4-9df4-5596fbaf9311,280 AIREYS STREET ELLIMINYT 3250,143.5658122,-38.35582331,EnergyConsumer
2014,d31ddfb0-08f7-45dc-9e9d-444c130575c1,251 CANTS ROAD ELLIMINYT 3250,143.5657081,-38.35714964,EnergyConsumer
2015,068304a5-93d5-4971-8050-d203aca93612,27 NEALE STREET ELLIMINYT 3250,143.5647371,-38.35863367,EnergyConsumer
2016,4a9b1dea-7d9a-4c1c-b6f1-a7d2db4f1361,360 AIREYS STREET ELLIMINYT 3250,143.562906,-38.35722469,EnergyConsumer
2017,f1db34c1-8400-45f7-985c-8bf9d1b630ab,315 AIREYS STREET ELLIMINYT 3250,143.5623561,-38.35675612,EnergyConsumer
2018,a1e7d70e-1ffb-4636-acec-31317f776f06,310 AIREYS STREET ELLIMINYT 3250,143.5614219,-38.35607933,EnergyConsumer
2019,d5b46a10-e660-4e2c-8f6a-5ce971e968d2,311 DEANS CREEK ROAD ELLIMINYT 3250,143.5610352,-38.35597979,EnergyConsumer
2020,1797115d-72de-4767-aa5a-437cffca6ffc,39 NEALE STREET ELLIMINYT 3250,143.5632789,-38.35850039,EnergyConsumer
2021,cd22d268-50de-46a4-add3-11eb3605e5d2,CANTS ROAD ELLIMINYT 3250,143.5630552,-38.35889795,EnergyConsumer
2022,70303b93-cd72-47c8-a94d-a93244bf437c,380 AIREYS STREET ELLIMINYT 3250,143.561814,-38.357822,EnergyConsumer
2023,d9aae89c-d2e6-4d5b-bee2-54dcf421d668,49 NEALE STREET ELLIMINYT 3250,143.5621953,-38.35836904,EnergyConsumer
2024,fb0a6f33-fa5b-470f-870a-d20b5ea2abda,205 DEANS CREEK ROAD ELLIMINYT 3250,143.557146,-38.35420007,EnergyConsumer
2025,2177a907-d9da-4058-92e1-ab61134a2ac9,365 AIREYS STREET ELLIMINYT 3250,143.5600276,-38.35695883,EnergyConsumer
2026,7faff87c-e48f-401b-9e35-6c9c0e9cb0d6,385 AIREYS STREET ELLIMINYT 3250,143.5598629,-38.35761228,EnergyConsumer
2027,3fb37a75-4e57-4d6b-bb38-a2a5b5066b06,59 NEALE STREET ELLIMINYT 3250,143.5611208,-38.3588222,EnergyConsumer
2028,75a67814-3f82-4a9e-9673-0decf2f7bacf,215 DEANS CREEK ROAD ELLIMINYT 3250,143.5569378,-38.35538672,EnergyConsumer
2029,58c7a843-5b30-4015-93cb-334ecd598c67,210 DEANS CREEK ROAD ELLIMINYT 3250,143.5566146,-38.3551936,EnergyConsumer
2030,8b1f3cf5-7266-4091-b27d-f3ced4973e8d,50 LAWES STREET ELLIMINYT 3250,143.560145,-38.35870921,EnergyConsumer
2031,fa0adb92-ed62-4d9c-ab38-c367fc4b0676,235 DEANS CREEK ROAD ELLIMINYT 3250,143.556387,-38.35788888,EnergyConsumer
2032,94c9c554-3f69-4000-bf7c-cfe89405edfe,245 DEANS CREEK ROAD ELLIMINYT 3250,143.5562918,-38.35840107,EnergyConsumer
2033,67d406de-8fb5-4a02-b4c2-d19c00c76d0d,265 DEANS CREEK ROAD ELLIMINYT 3250,143.5561951,-38.35892098,EnergyConsumer
2034,c1816455-7884-463c-8b73-008e9a912733,275 DEANS CREEK ROAD ELLIMINYT 3250,143.5561004,-38.35943059,EnergyConsumer
2035,feea8c18-4acd-4ad9-b304-16cf341b21e3,174 SINCLAIR STREET S COLAC 3250,143.569662,-38.35067853,EnergyConsumer
2036,7c1d6090-80be-4050-990f-ef15167635fa,172 SINCLAIR STREET S COLAC 3250,143.5696919,-38.35051808,EnergyConsumer
2037,1d3ea2af-cfd8-4641-91f6-cc42022e4300,170 SINCLAIR STREET S COLAC 3250,143.5697217,-38.35035763,EnergyConsumer
2038,f559ef9e-776a-4d92-991a-c48fa824325d,168 SINCLAIR STREET S COLAC 3250,143.5697515,-38.35019718,EnergyConsumer
2039,080e15c3-a4fe-4575-83e4-2e99098bcc66,166 SINCLAIR STREET S COLAC 3250,143.5697813,-38.35003673,EnergyConsumer
2040,940ae93d-c479-468d-afbf-263d4348a061,164 SINCLAIR STREET S COLAC 3250,143.5698111,-38.34987628,EnergyConsumer
2041,1df38f10-1b2d-46ff-b644-e803cf2bfbd4,162 SINCLAIR STREET S COLAC 3250,143.5698409,-38.34971583,EnergyConsumer
2042,2cad99be-7c39-437e-969e-3d34c356a462,247 SINCLAIR STREET S COLAC 3250,143.5692583,-38.35060794,EnergyConsumer
2043,1d5db924-0ed6-4d75-86d9-7b6b4e5fc53a,160 SINCLAIR STREET S COLAC 3250,143.5698707,-38.34955538,EnergyConsumer
2044,bd439b78-a4fb-4471-88a8-3c3d5fb67a89,245 SINCLAIR STREET S COLAC 3250,143.569286,-38.35045851,EnergyConsumer
2045,54a085ef-26be-412b-a6c4-426eabffbc38,158 SINCLAIR STREET S COLAC 3250,143.5699005,-38.34939493,EnergyConsumer
2046,1cdabe47-71c4-4fe9-9c39-66ee41b0f052,156 SINCLAIR STREET S COLAC 3250,143.5699303,-38.34923448,EnergyConsumer
2047,caed3e54-8181-4996-828b-71c760a6e269,241 SINCLAIR STREET S COLAC 3250,143.569339,-38.35017323,EnergyConsumer
2048,71041cd6-fe56-4f62-9967-78ffc0442cf4,239 SINCLAIR STREET S COLAC 3250,143.5693668,-38.35002379,EnergyConsumer
2049,2a861c4a-44cc-4cb7-b6e1-afc34c6b73a7,237 SINCLAIR STREET S COLAC 3250,143.5693946,-38.34987436,EnergyConsumer
2050,a52874a1-ad4a-4f03-956d-5c72ad9570e1,235 SINCLAIR STREET S COLAC 3250,143.5694223,-38.34972493,EnergyConsumer
2051,c11849ee-b4aa-4a2c-8c2b-ebffff517318,233 SINCLAIR STREET S COLAC 3250,143.5694501,-38.34957549,EnergyConsumer
2052,cd656f4a-6c7e-491a-ad8a-c44b40259155,231 SINCLAIR STREET S COLAC 3250,143.5694779,-38.34942606,EnergyConsumer
2053,f95560f6-d620-4923-aede-51571f6fb6c7,229 SINCLAIR STREET S COLAC 3250,143.5695056,-38.34927663,EnergyConsumer
2054,baed6a4b-079e-4f65-a346-fc150d91da1b,227 SINCLAIR STREET S COLAC 3250,143.5695334,-38.3491272,EnergyConsumer
2055,f320e1ed-73cb-4ffb-875b-458bb6252898,225 SINCLAIR STREET S COLAC 3250,143.5695611,-38.34897776,EnergyConsumer
2056,7b0e3c72-8fcf-4bd8-9683-69698ffea02c,223 SINCLAIR STREET S COLAC 3250,143.5695889,-38.34882833,EnergyConsumer
2057,82d711ff-5f50-4d10-9004-d0aa13639c03,34 BEGLEY STREET COLAC 3250,143.5684945,-38.35052843,EnergyConsumer
2058,dc2ded06-8215-48ae-84ff-15b5ed025156,32 BEGLEY STREET COLAC 3250,143.5685177,-38.35039764,EnergyConsumer
2059,021e8eae-0963-4ea6-820c-6ee671f20f57,36 BEGLEY STREET COLAC 3250,143.5682896,-38.35065558,EnergyConsumer
2060,b39be674-7654-4848-865a-c80a2f2834a4,28 BEGLEY STREET COLAC 3250,143.5685827,-38.3500614,EnergyConsumer
2061,56459440-6328-43c3-af60-fc45806c854e,26 BEGLEY STREET COLAC 3250,143.5686061,-38.34993576,EnergyConsumer
2062,a4055e82-52d9-49b2-916b-3b960e9e9b0d,24 BEGLEY STREET COLAC 3250,143.5686338,-38.34978632,EnergyConsumer
2063,acf37532-71e8-4566-8cbf-dd3327ad2adf,22 BEGLEY STREET COLAC 3250,143.5686616,-38.34963689,EnergyConsumer
2064,a0162c6f-bfdd-4058-a64b-70fc2cf0fbe0,31-33 BEGLEY STREET COLAC 3250,143.5681532,-38.35042935,EnergyConsumer
2065,50d13366-25a9-4340-af4c-91f0f3e3a327,20 BEGLEY STREET COLAC 3250,143.5686894,-38.34948746,EnergyConsumer
2066,46569e42-09b2-48be-a0f8-e88c6f27fec5,18 BEGLEY STREET COLAC 3250,143.5687171,-38.34933803,EnergyConsumer
2067,e4bbece6-661e-47bb-8809-a62007ff0e7f,16 BEGLEY STREET COLAC 3250,143.5687449,-38.34918859,EnergyConsumer
2068,f58c0467-b2c5-41f8-8445-8e342060ea66,27 BEGLEY STREET COLAC 3250,143.568229,-38.35002118,EnergyConsumer
2069,23a3e02a-992d-455a-9c60-2c00e285ddf7,14 BEGLEY STREET COLAC 3250,143.5687727,-38.34903916,EnergyConsumer
2070,83b8b942-674d-487c-8cfb-c97ab1c06265,25 BEGLEY STREET COLAC 3250,143.568245,-38.34992032,EnergyConsumer
2071,f072f244-ff7b-439f-b809-8ca76a6a5b76,12 BEGLEY STREET COLAC 3250,143.5688004,-38.34888973,EnergyConsumer
2072,b1c93178-fa19-4f81-bf15-8032fda5cb72,23 BEGLEY STREET COLAC 3250,143.5682734,-38.34976554,EnergyConsumer
2073,32ec3670-08b3-4477-b8f2-6d21171039dc,10 BEGLEY STREET COLAC 3250,143.5688282,-38.3487403,EnergyConsumer
2074,1437a9ff-77ed-4bc1-a635-6baca224a7c2,19-21 BEGLEY STREET COLAC 3250,143.568315,-38.34953869,EnergyConsumer
2075,b5a1a7dd-08ff-49c8-9b87-f992e81a7b1f,8 BEGLEY STREET COLAC 3250,143.5688559,-38.34859086,EnergyConsumer
2076,b494892b-3a69-49f8-b38f-665ee97566df,6 BEGLEY STREET COLAC 3250,143.5688837,-38.34844143,EnergyConsumer
2077,4b2005a8-c80c-4267-b1ce-8d59d2e476d4,15-17 BEGLEY STREET COLAC 3250,143.5683772,-38.34922369,EnergyConsumer
2078,f22f7efe-d707-4bf4-9293-ed22846e7299,4 BEGLEY STREET COLAC 3250,143.5689012,-38.34831467,EnergyConsumer
2079,d3565a38-71d7-4026-a891-3d085d1ed999,2 BEGLEY STREET COLAC 3250,143.56894,-38.34813825,EnergyConsumer
2080,fee22644-1770-4077-8fc8-f34d9aa78109,13 BEGLEY STREET COLAC 3250,143.5684189,-38.34899917,EnergyConsumer
2081,784fafac-713c-4886-9591-2ca6df127d4a,11 BEGLEY STREET COLAC 3250,143.5684467,-38.34884974,EnergyConsumer
2082,29986acc-6ad0-48ca-a76f-68b51359669f,198 CANTS ROAD COLAC 3250,143.5673217,-38.35073168,EnergyConsumer
2083,38066802-dc9b-48b6-aca4-a2609d72f5d3,9 BEGLEY STREET COLAC 3250,143.5684745,-38.34870031,EnergyConsumer
2084,578ebc08-8af0-4856-bbc9-e566062d3ba8,200 IRREWILLIPE ROAD ELLIMINYT 3250,143.5615086,-38.3623554,EnergyConsumer
2085,24ce714c-b92c-4568-8ab5-f9e12bc386c4,51 LAWES STREET ELLIMINYT 3250,143.5604812,-38.36146231,EnergyConsumer
2086,64e73f6f-599d-4616-a514-eca2ddd1186b,60 LAWES STREET ELLIMINYT 3250,143.559624,-38.36105149,EnergyConsumer
2087,ecb5014f-5850-4127-97e2-38bcd6c3799c,250 IRREWILLIPE ROAD ELLIMINYT 3250,143.5607933,-38.36279607,EnergyConsumer
2088,c39705bb-2ec5-41dd-963d-b55a19a4d353,66 LAWES STREET ELLIMINYT 3250,143.5583821,-38.36091059,EnergyConsumer
2089,1a67ec78-79c4-4c59-a45a-b7b3721751cc,LAWES ROAD ELLIMINYT 3250,143.5576858,-38.36082036,EnergyConsumer
2090,3b166c99-7ef7-4e00-a903-2ece583fda43,179 HARRIS ROAD ELLIMINYT 3250,143.5619753,-38.36520757,EnergyConsumer
2091,f43735ac-48f8-4c4d-8150-2ccc9130b240,260 DEANS CREEK ROAD ELLIMINYT 3250,143.5556398,-38.35951997,EnergyConsumer
2092,12e91ffa-2f19-464e-8554-3c2c36e2daa9,285 DEANS CREEK ROAD ELLIMINYT 3250,143.5560065,-38.35993592,EnergyConsumer
2093,d0e42346-9533-464a-aa2f-c7f4e8b11a1b,295 DEANS CREEK ROAD ELLIMINYT 3250,143.5559126,-38.36044138,EnergyConsumer
2094,2b262308-3124-4c61-b886-1458d967b4f0,225 IRREWILLIPE ROAD ELLIMINYT 3250,143.5591693,-38.36415256,EnergyConsumer
2095,61bc4cbd-8978-43bc-990b-7c3bcef63c95,230 IRREWILLIPE ROAD ELLIMINYT 3250,143.5586257,-38.36408611,EnergyConsumer
2096,4850b51e-ffa1-4a72-8767-23882050939b,180 HARRIS ROAD ELLIMINYT 3250,143.5596935,-38.36528743,EnergyConsumer
2097,7e4349ed-0f10-4828-9cce-559bc7f078b7,235 HARRIS ROAD ELLIMINYT 3250,143.5584676,-38.36488933,EnergyConsumer
2098,3e7bfa50-949d-4db4-8eaf-3545f0dac5f4,290 DEANS CREEK ROAD ELLIMINYT 3250,143.5551274,-38.36240311,EnergyConsumer
2099,5b95d3d9-02e6-4c22-8575-d177f411f7ca,30 MAHONEYS ROAD ELLIMINYT 3250,143.5509305,-38.36003629,EnergyConsumer
2100,12868074-4b25-411c-9cf0-98aa3b1461c9,35 MAHONEYS ROAD ELLIMINYT 3250,143.5512154,-38.36037158,EnergyConsumer
2101,bee19bc5-3204-411c-be21-317578e0cb95,315 DEANS CREEK ROAD ELLIMINYT 3250,143.5551659,-38.3642594,EnergyConsumer
2102,b4d9c0b5-3f3e-455d-82cd-8f2ffa5b745b,40 MAHONEYS ROAD ELLIMINYT 3250,143.5501254,-38.35994358,EnergyConsumer
2103,4aa29913-c95a-4b2d-84ab-065188302e78,2 HOLMCHASE ROAD ELLIMINYT 3250,143.5546379,-38.36441795,EnergyConsumer
2104,bc098745-361a-42af-9584-93ab6b9febd9,45 MAHONEYS ROAD ELLIMINYT 3250,143.5497937,-38.36023652,EnergyConsumer
2105,f3254c5f-bc42-45ef-a4da-74c6ce27f27f,50 MAHONEYS ROAD ELLIMINYT 3250,143.5493225,-38.35985116,EnergyConsumer
2106,f0aa2143-cb6e-43fa-9fd0-71010af1365a,325 DEANS CREEK ROAD ELLIMINYT 3250,143.5549499,-38.36556545,EnergyConsumer
2107,53674713-912d-43c3-9cca-e6185327500e,60 MAHONEYS ROAD ELLIMINYT 3250,143.5486162,-38.35976989,EnergyConsumer
2108,85ff1f3c-e5b4-42dd-9ac7-e5ceedea37cb,55 MAHONEYS ROAD ELLIMINYT 3250,143.5489588,-38.36014282,EnergyConsumer
2109,9ce2a292-5ac2-4d25-8810-dabac2f55aba,24 HOLMCHASE ROAD ELLIMINYT 3250,143.5522106,-38.36414896,EnergyConsumer
2110,0c3de2d7-8539-4089-a716-818794e3dd33,290 IRREWILLIPE ROAD ELLIMINYT 3250,143.5540623,-38.36809044,EnergyConsumer
2111,f54b5af6-d871-4e7c-911c-aff2751ceb39,50 HOLMCHASE ROAD ELLIMINYT 3250,143.5487472,-38.36366888,EnergyConsumer
2112,e1ae4a44-1599-42fd-8680-56a3f36ee62c,45 HOLMCHASE ROAD ELLIMINYT 3250,143.5481664,-38.36403268,EnergyConsumer
2113,5f56221e-a695-4d34-a5a4-4949e54f4a09,330 IRREWILLIPE ROAD ELLIMINYT 3250,143.5536706,-38.37026159,EnergyConsumer
2114,e449d43c-469a-4ee6-86bc-22b41ebe5f34,335 IRREWILLIPE ROAD ELLIMINYT 3250,143.5538241,-38.3717257,EnergyConsumer
2115,5a7195d1-4d23-433b-bcb0-e39e288c4594,105 HOLMCHASE ROAD ELLIMINYT 3250,143.5426057,-38.36350362,EnergyConsumer
2116,85690e84-0b19-4def-ac03-00065b968bc3,120 HOLMCHASE ROAD ELLIMINYT 3250,143.5408347,-38.3628286,EnergyConsumer
2117,141c3d97-b057-4ec3-b57b-bc9e7b530eb0,365 IRREWILLIPE ROAD ELLIMINYT 3250,143.5533505,-38.37452388,EnergyConsumer
2118,03cc9495-bcb5-42c3-b66f-ac4e9a7e0111,115 HOLMCHASE ROAD ELLIMINYT 3250,143.5371551,-38.36281946,EnergyConsumer
2119,3e1e8d91-d5e6-4e5e-a6a5-32412edcea00,455 IRREWILLIPE ROAD ELLIMINYT 3250,143.552749,-38.37766216,EnergyConsumer
2120,e7841ff3-a8b5-40a6-807a-52516f94a82f,160 HOLMCHASE ROAD ELLIMINYT 3250,143.5362577,-38.36236564,EnergyConsumer
2121,4ba1ab10-d0f8-4e19-a4d7-5e462db54e58,495 IRREWILLIPE ROAD ELLIMINYT 3250,143.5516179,-38.38372846,EnergyConsumer
2122,0a0332d3-f4b9-4486-a216-47224d1b3048,499 IRREWILLIPE ROAD ELLIMINYT 3250,143.5522957,-38.38545594,EnergyConsumer
2123,fdf08f15-ad8f-45b0-91fe-a66a338455c0,505 IRREWILLIPE ROAD ELLIMINYT 3250,143.5522421,-38.38761243,EnergyConsumer
2124,71a97c4a-002a-4177-a7a2-d966dafccd5e,59 IRREWILLIPE ROAD ELLIMINYT 3250,143.5753139,-38.35955934,EnergyConsumer
2125,cd5b91b1-d4b1-489a-b6fe-cac470f3e85b,60 IRREWILLIPE ROAD ELLIMINYT 3250,143.5747738,-38.3598235,EnergyConsumer
2126,74390d9a-e747-4279-99da-3c7a45d1a9ea,103 IRREWILLIPE ROAD ELLIMINYT 3250,143.5717894,-38.35948198,EnergyConsumer
2127,81652a4a-cdc8-41d5-a162-98a7315bc76c,295 ARMSTRONG STREET ELLIMINYT 3250,143.5720783,-38.36174032,EnergyConsumer
2128,df9d0b2a-dcbc-4251-9524-a061ea660ee6,66 BALLAGH STREET ELLIMINYT 3250,143.572624,-38.36230435,EnergyConsumer
2129,79d89b1a-e8e0-4c79-bf12-c7ef68a60174,301 ARMSTRONG STREET ELLIMINYT 3250,143.5719746,-38.36228035,EnergyConsumer
2130,2edc12d5-0f71-4a56-b5ec-846bd9f7018d,307 ARMSTRONG STREET ELLIMINYT 3250,143.5719326,-38.36278661,EnergyConsumer
2131,f285d449-4c52-4485-9c78-668ba1dffb5f,314 ARMSTRONG STREET ELLIMINYT 3250,143.5721611,-38.3633573,EnergyConsumer
2132,f705294b-51c5-4f7e-acdf-31f35544d776,320 ARMSTRONG STREET ELLIMINYT 3250,143.5722259,-38.36394912,EnergyConsumer
2133,0d4644b0-0250-40b8-9012-f46e128c4dc0,329 SINCLAIR STREET S ELLIMINYT 3250,143.5675432,-38.35977491,EnergyConsumer
2134,f7d8ff55-9c57-4906-bace-49c68b6216db,137 IRREWILLIPE ROAD ELLIMINYT 3250,143.5670604,-38.35952777,EnergyConsumer
2135,132387b5-42c4-4289-b2c6-62f914463363,331 SINCLAIR STREET S ELLIMINYT 3250,143.5675098,-38.35995454,EnergyConsumer
2136,544141cd-180e-4a0d-bb55-69a6f34db1b1,315 ARMSTRONG STREET ELLIMINYT 3250,143.5718693,-38.36407238,EnergyConsumer
2137,280c469d-feb5-47b1-abb3-594f59de6c32,333 SINCLAIR STREET S ELLIMINYT 3250,143.5674765,-38.36013417,EnergyConsumer
2138,f3759885-0aa8-480c-a0df-71c39505b8c2,20 HAY STREET ELLIMINYT 3250,143.5700634,-38.36259211,EnergyConsumer
2139,19b8041e-fecf-4913-b8c3-32de80e3d4ea,145 IRREWILLIPE ROAD ELLIMINYT 3250,143.5668752,-38.35963684,EnergyConsumer
2140,1a32347c-17d2-4fe2-947e-6ee51a3c1875,335 SINCLAIR STREET S ELLIMINYT 3250,143.5674431,-38.36031379,EnergyConsumer
2141,f748fd88-9d55-4bb8-883e-201f36b12782,278 SINCLAIR STREET S ELLIMINYT 3250,143.5677927,-38.3606916,EnergyConsumer
2142,f867f3e3-f688-433a-8090-d4a3c507c18b,325 ARMSTRONG STREET ELLIMINYT 3250,143.5718706,-38.36460574,EnergyConsumer
2143,ad8f01a5-35ca-4915-80bc-9ee9c3959073,147 IRREWILLIPE ROAD ELLIMINYT 3250,143.566611,-38.35979035,EnergyConsumer
2144,2b8b2e8c-d8f2-4f43-b3af-4e54613f221e,341 SINCLAIR STREET S ELLIMINYT 3250,143.5673688,-38.36071436,EnergyConsumer
2145,8f7f8b55-130b-472f-8a28-8d6e23070823,12 HAY STREET ELLIMINYT 3250,143.5692186,-38.36249584,EnergyConsumer
2146,8d31ec2a-92bb-4ca9-bc1d-9a44cca22097,284 SINCLAIR STREET S ELLIMINYT 3250,143.5676919,-38.36123107,EnergyConsumer
2147,5a3b2b73-734a-4c88-8f7d-2d906aaa7e4f,335 ARMSTRONG STREET ELLIMINYT 3250,143.5719273,-38.36541114,EnergyConsumer
2148,ea93227f-16ff-4b11-bb9d-c55342b6f3d5,149 IRREWILLIPE ROAD ELLIMINYT 3250,143.5661469,-38.36005997,EnergyConsumer
2149,71fe9036-56cc-44c5-92b1-ca459f0e89fb,290 SINCLAIR STREET S ELLIMINYT 3250,143.5675911,-38.36177087,EnergyConsumer
2150,908cff68-52a6-4131-8e8c-e3629bc99955,349 SINCLAIR STREET S ELLIMINYT 3250,143.5672215,-38.36150797,EnergyConsumer
2151,1bf1ed7b-6854-4fdd-9e3e-0d5a41ab10cf,150 IRREWILLIPE ROAD ELLIMINYT 3250,143.5654813,-38.36005202,EnergyConsumer
2152,ac6bb5d2-3d87-4096-8ffd-035160af2316,150 IRREWILLIPE ROAD ELLIMINYT 3250,143.5652798,-38.36017025,EnergyConsumer
2153,70eeb571-b92a-4597-bac8-2519051824c9,300 SINCLAIR STREET S ELLIMINYT 3250,143.5674257,-38.36267055,EnergyConsumer
2154,e70773c0-5a03-43b2-abb8-8cfdd8a8f138,357 SINCLAIR STREET S ELLIMINYT 3250,143.5670646,-38.36240741,EnergyConsumer
2155,de4edb01-bb2e-43fb-b205-3e0b09013800,135 HARRIS ROAD ELLIMINYT 3250,143.5710808,-38.36626448,EnergyConsumer
2156,4448ad70-1a6c-41da-9183-e57844c9f9f4,14 LAWES STREET ELLIMINYT 3250,143.5658277,-38.36178448,EnergyConsumer
2157,3452b271-f7cd-4b6d-8d33-bbb223e6232b,LAWES STREET ELLIMINYT 3250,143.5655959,-38.36173791,EnergyConsumer
2158,ed874108-6758-4d9e-9cc7-690f611d5a2f,306 SINCLAIR STREET S ELLIMINYT 3250,143.5672919,-38.36339831,EnergyConsumer
2159,24db5f57-241f-4f3f-bd60-5547e52cf9a0,16 LAWES STREET ELLIMINYT 3250,143.565388,-38.3617426,EnergyConsumer
2160,a380f8ff-36d9-46c6-9fd8-a503cd3877c7,18 LAWES STREET ELLIMINYT 3250,143.5651021,-38.36169867,EnergyConsumer
2161,ca021d1f-229c-4038-bc47-acb1db1f2ccc,141 HARRIS ROAD ELLIMINYT 3250,143.5698182,-38.36611995,EnergyConsumer
2162,7295620c-0d76-45b5-ba81-9dc143beefa9,170 IRREWILLIPE ROAD ELLIMINYT 3250,143.5640681,-38.36087342,EnergyConsumer
2163,ba3a6cac-a32a-4ccf-94c5-2a5c68c64a02,365 SINCLAIR STREET S ELLIMINYT 3250,143.5668501,-38.36350935,EnergyConsumer
2164,d1045f16-9ece-4544-bb81-02e5cdbb0521,145 HARRIS ROAD ELLIMINYT 3250,143.5692492,-38.36605677,EnergyConsumer
2165,f3264189-71b0-4c7a-ac7d-a98d30f5ccee,530 SINCLAIR STREET S ELLIMINYT 3250,143.5671392,-38.36422882,EnergyConsumer
2166,54cc2ef5-50ae-4de0-9b81-e3ec33e89d75,151 HARRIS ROAD ELLIMINYT 3250,143.5683994,-38.3659624,EnergyConsumer
2167,a5148856-485d-4340-86ee-50bdb588a30e,157 HARRIS ROAD ELLIMINYT 3250,143.5672845,-38.36583857,EnergyConsumer
2168,26210d58-7f0a-43e9-9d4d-e305d592ddc0,40 LAWES STREET ELLIMINYT 3250,143.5621027,-38.36133919,EnergyConsumer
2169,8f789036-dd2e-40e2-8d17-2af1583de071,46 LAWES STREET ELLIMINYT 3250,143.5614152,-38.36125822,EnergyConsumer
2170,fa9ec061-de46-48f1-a771-7ae8e482d4fb,48 LAWES STREET ELLIMINYT 3250,143.5609991,-38.36122317,EnergyConsumer
2171,039879ec-31fe-4701-af4e-f995bb51f1b5,169 HARRIS ROAD ELLIMINYT 3250,143.5655564,-38.36564673,EnergyConsumer
2172,784d8ef9-67ff-4ba8-9549-3701da808d46,54 LAWES STREET ELLIMINYT 3250,143.5602492,-38.36112569,EnergyConsumer
2173,fda9b45c-fa79-4c32-8357-d3459775cb24,535 IRREWILLIPE ROAD ELLIMINYT 3250,143.5518515,-38.38905284,EnergyConsumer
2174,9fa75be0-3a1d-4951-83be-7f62d74e4d25,525 IRREWILLIPE ROAD ELLIMINYT 3250,143.551937,-38.3887878,EnergyConsumer
2175,3a3b98a9-ab4f-435b-88a6-4f0fa34e7ab7,183 ARMSTRONG STREET COLAC 3250,143.5739544,-38.35167813,EnergyConsumer
2176,45a2b356-6608-4ecd-a70c-a33e497884b7,208 HEARN STREET COLAC 3250,143.575751,-38.34855605,EnergyConsumer
2177,787b38df-7897-48c0-a151-a8a1fe4b067b,181 ARMSTRONG STREET COLAC 3250,143.5739843,-38.35151773,EnergyConsumer
2178,b8e427bf-a7f3-4674-a5a8-b70f2aabcc75,179 ARMSTRONG STREET COLAC 3250,143.5740142,-38.35135732,EnergyConsumer
2179,ccb1e61e-3ff6-4f81-b60f-44c6ec13b9a5,177 ARMSTRONG STREET COLAC 3250,143.5740441,-38.35119692,EnergyConsumer
2180,b0007e7c-0028-4fb5-8066-cbc77dd394a8,215 HEARN STREET COLAC 3250,143.5757589,-38.34823009,EnergyConsumer
2181,3dc06b48-eca7-48b4-83d5-a66e65c066b7,34 HANCOCK STREET COLAC 3250,143.5758662,-38.34804087,EnergyConsumer
2182,9fb5d3b2-9677-40a5-ab91-a9ec45fab157,210 HEARN STREET COLAC 3250,143.5755295,-38.34854048,EnergyConsumer
2183,0fbfc8eb-27fb-4714-9d81-627ae857c0ee,175 ARMSTRONG STREET COLAC 3250,143.5740761,-38.35102953,EnergyConsumer
2184,fea3dde0-49d4-4784-8ba6-4769306a6d67,173 ARMSTRONG STREET COLAC 3250,143.5741035,-38.35088209,EnergyConsumer
2185,6a93fa13-79cb-4ccd-ac2f-58f9c97a9494,212 HEARN STREET COLAC 3250,143.5753645,-38.3485116,EnergyConsumer
2186,e6a66a4b-d262-4eda-9fb2-5f2c3f225f10,217 HEARN STREET COLAC 3250,143.5755352,-38.34820289,EnergyConsumer
