row_id,mrid
1958,c2ab58be-3495-4509-8a91-29bdc9dde807
1959,0f7c5180-426c-4cac-bb53-05be36cc87ec
1960,661715ea-fd6c-4c57-813e-904196ab6346
1961,057f313a-b1f3-46f3-be63-a952467a06fe
1962,3185dd23-83c6-42e3-a42c-5ffa6f620eb7
1963,a6dd1abb-fce3-4b3f-8b02-3fb44925f37f
1964,efb149c9-005a-4adc-9c07-26b2eeb86b19
1965,731ae104-640f-4651-9bd2-321b8588b9c7
1966,c09a6a49-e4eb-47d3-b3e7-e2eceb1adeee
1967,d8d41494-0b3b-4bd3-8ffb-9ba2508de7d2
1968,a839cc12-0c80-4708-abf9-3dc5bcda98c4
1969,1310875a-5ba6-4305-86cf-5cec6e621f8b
1970,d9a61060-eb99-4146-a4cd-58a6308c4ca5
1971,920d3be5-d649-4d8b-8a40-195c592ca747
1972,56b3e969-e04d-4069-a4ec-26bc179c2d84
1973,30d908b6-c8fb-4bec-b67c-b306d36c6cd4
1974,38b9233f-7fcc-4638-87d0-0c9647d6103d
1975,206711c3-864a-43eb-b641-92eea53c5b50
1976,c41ff830-7e5b-424c-bb22-30ae1f4e4f00
1977,5f7182f5-f1ae-4be3-ade2-955530aa4f64
1978,f4a9d617-00d8-40d3-a97e-ff99541a42fb
1979,1578ba6c-5835-48ab-bef9-fb1d37d7e3a6
1980,335014ab-29e1-43b7-88ac-cff92d7ea3bc
1981,7687e155-db4c-43c0-a52d-1796e327f689
1982,416517c0-46f4-47c5-9db0-3a28862f7bc6
1983,fc09c811-a0f3-468f-8aca-8628da4485d1
1984,9ef00019-cca8-4c15-b7d2-6f94b8f7a1e8
1985,e00f33d3-8aba-43c7-93d7-a845dacb1b8c
1986,b28b72c2-6174-47cd-85fe-f3674dc5f22c
1987,85e2e541-fb20-4d9c-bf0d-28b71141f188
1988,b504303e-e328-46ee-a56f-4390ea5c0934
1989,334a5d3d-b176-4e37-a5bc-4c7e53f172a6
1990,c5565290-3595-4bc2-a6a9-9a6acdf77890
1991,b60fe182-1e1f-47be-a82c-8d540bf3d631
1992,2ffa8c83-4935-42c5-bd46-2b57ee50fcfa
1993,e43a976e-ca56-4dd0-a02e-8bfbd8282724
1994,8f00fee8-c359-4a8b-8903-59fab447373d
1995,fac733b7-165a-4a90-a6b6-d39154d1b9cb
1996,3977f209-8375-4c49-b035-6d3e2a8992c6
1997,fd1189f7-71a9-440a-b7d7-2a4e9d4e162e
1998,bfde5625-aa83-4d4a-b44d-90521ead4b4d
1999,e06974ab-ef8d-4c94-9116-f1c97696ce63
2000,181e6aab-f70f-44f7-905d-f0d2c867acea
2001,92fa0b9e-101c-4310-a63a-7fa42bf980d4
2002,db397249-f38a-4b48-9d77-409b032c1266
2003,09dd3992-0e3f-414a-82d0-b0b4ee4f421c
2004,86836936-4a56-4731-a301-41973d935814
2005,f9aa5544-3f2d-4fd9-b7ba-15e0b076a9c5
2006,ffb2135f-eefb-46d9-b659-2c2faa783529
2007,c77f25a7-6e07-45a5-b355-ac09e13762e5
2008,8e2e2ee0-3f59-4abb-8f10-6b04634e8a21
2009,a9de4218-de00-4869-8fcb-10e9057ecb6c
2010,0857e53e-a0f0-42b6-bec6-5cc7e6a1d3be
2011,d1319c5e-a76a-48d8-81ca-30f9cb53d083
2012,1faf2a1f-07f1-47c0-a08f-881534b81c96
2013,ccc7140e-c19a-442a-947f-e5d4c646bbe1
2014,2a70794c-c7b6-48d4-99a8-3189c564c37f
2015,06735fc2-529e-4da6-9210-9722d9d7e4e7
2016,85dff9c9-a03b-43ca-af6d-6cdffc1ed49d
2017,16dfe03c-1a14-48d5-b79a-8576344719c6
2018,95657a7c-2bcf-4d23-8f6c-da7594e08a9f
2019,e6fa91a9-f3b2-4de6-8af5-6bc39d19f5e1
2020,9af8aa77-6f72-472d-a883-3304e7555575
2021,889d4528-cc19-48f3-8a8e-5bb480c46541
2022,6523d1b9-f5be-4619-8ca0-b34ffcbcf2ea
2023,38576272-b437-4164-ad56-d0afa171ff77
2024,616f84f3-e96f-4e6a-b2d3-d4290edf7757
2025,3de553c5-7f01-4073-9cfa-c258e3c1e5a9
2026,1dcfc3e8-2f42-445f-95da-80cc4a2499f5
2027,814c3a0b-3c93-4cef-b5f3-96e223c212c5
2028,076cf315-a14e-4d0a-ac64-1812c3dbb2e6
2029,930c00fa-9bfb-4ffe-b70b-bc1e9bd5077f
2030,2503fe2d-dbea-413d-947d-feb11c96602b
2031,be937b35-cd9f-41ca-a25f-e0c859ade2b8
2032,6d30584e-feed-41c3-9ba3-eee68b1f923f
2033,4b4f3075-52af-49b4-aed9-b90c26cc23e9
2034,7b70cfc5-06fc-451a-8307-461ea5fcbe01
2035,0e9dddc3-a4c2-47a0-a708-2d007985db56
2036,3622f9b7-8109-4bf3-a5ef-65dfcf9f5226
2037,eed55d18-ecb1-4ea8-85d3-e54cef83936f
2038,2c816030-70d1-47c5-8534-e9b1a26491e4
2039,c13f357b-1ed1-4946-8f1b-8b58fbb4acc7
2040,8969f4a8-153b-4a82-ae6b-950ea9245a69
2041,aefc5834-5258-46b1-979d-a633bd2fdbed
2042,69b020cc-f565-434d-8dde-db0ec260d4d4
2043,d4941e8f-11ca-4c80-a679-eef60942dc66
2044,a49e5b82-2564-47b9-8fda-523f75e3e4a4
2045,b2410da0-2f86-46ac-8799-d2c997ae067e
2046,a0f98189-05df-4ac9-9ed1-b67a5c7c8ef5
2047,a2e3e06e-de91-4392-bad8-58c7e1460c94
2048,ed245a72-7abb-4a29-8b1c-9c78cf59bb2f
2049,24398e3a-e1eb-4b27-96d8-6bf343397d10
2050,71e87272-d05f-42fc-8471-a66053409489
2051,43087138-de8e-4290-81ad-ed97c16ed737
2052,26e45493-f086-49d8-b91c-bbc65e53e665
2053,99060be4-872d-4cc6-bf0a-7559ea6fb312
2054,ef2e04ae-7c26-43d4-89a4-ff5a39846fc6
2055,94f0c700-348d-4c3b-b6a2-be52ee38c99b
2056,8b234f78-9229-4caf-bfac-a7b56f2f88ed
2057,72f88813-857a-49bc-bc22-507f46ea0904
2058,2932ef00-dc33-4679-9cfc-7efb5aa7e96b
2059,1da8e864-573b-466d-991a-249b83611d74
2060,e55093fb-bc63-4bd8-a30a-a2d2a642aabf
2061,64105b82-78d1-4c7d-b941-4ec33325b216
2062,65ea3c69-bb25-42ad-8558-78a4aaea326c
2063,6b6b86a3-64da-4fbc-874d-84eb4b9c7d75
2064,c13fbb67-3b94-4921-82b7-f6b022e059f0
2065,d0de8199-9287-41c4-b7fd-411c5acf546c
2066,210493a0-720a-4778-af86-10c220c14742
2067,8a214899-7813-4903-95b4-3e964fd1ad3c
2068,616474f4-a2b5-4f69-8f90-65131796717e
2069,26452621-62db-4f10-996c-840fcd1c48b0
2070,fb546b20-2d38-4dfd-800b-b13c4036ae68
2071,1b1bfea2-b23f-416d-a5cf-52cdcad7f2a4
2072,023bb90a-10fa-4cea-b031-e03a6bb99a69
2073,07e6deb5-b06f-497e-9ca1-7b4fdd9822ec
2074,6bc5b728-5e0d-41c4-a4f9-9f0530d6735a
2075,b36d0dea-19a1-420c-bbde-e95805edf9d2
2076,8a207500-6852-49b4-ae63-40597e22c729
2077,ae321be6-5852-4f34-b8d6-bbab2e8d1841
2078,2f6895d6-9c1f-4295-9be7-3911680c5570
2079,64090b07-c323-4df8-b14c-da0af0b199b5
2080,8e24b4e2-6519-437b-ae7c-7d6e67af4a6c
2081,ce44e828-6428-4823-9db3-9d1ff610b622
2082,acbfc56b-35b7-4dc4-ba2f-03fe13853eab
2083,c1abc32d-d59e-48fc-9a7b-80ce9d74f1c3
2084,07cc6175-1ac7-42c7-9090-c20fc8177028
2085,fb6968e3-977b-49f3-aa21-5f2287c96c96
2086,9983ef44-1d6d-4f81-b431-2a39039ad86b
2087,3048e8ab-d0cb-40e0-98dd-340517809331
2088,5c6d8423-807c-4196-8fa2-4ed064402afb
2089,0ddaadbe-ba58-4953-bb32-e86e53ea9515
2090,9982500a-ab42-482b-92e3-4f1dad1798ff
2091,76b09ff6-1ff8-4ada-ba17-c3ff755eeda4
2092,11ca75c6-8731-4b59-b283-58c8478557bf
2093,dc578a6d-4261-4517-9c13-84380139518d
2094,13936522-0cd2-4b60-8377-44d8bfb8da1e
2095,83c4b5ec-e8a2-4b10-a363-0c54dd437c4f
2096,ba824a09-d9d3-4fde-acda-ee4fd8348327
2097,b8ac02d0-0d42-4399-8991-85b0cedb783a
2098,992a8542-f10d-42cc-b809-408e1c744231
2099,c9439abe-c0a9-4c68-9cd1-b26bc9d541bd
2100,a4092459-5ca2-41a8-b887-6647a260751e
2101,540137b4-c49d-4892-aadd-053c733fd9d5
2102,f468a9ef-d115-4ec0-808a-4997015ba195
2103,d249eb67-d060-4d49-87e6-3f6b4358c091
2104,50ecb736-83b0-4e0a-9f4f-e87be8e84869
2105,e7878976-5406-43be-9d99-2af82e911f34
2106,53aceb1f-6b72-4557-a1e6-5b7296b2b295
2107,dba23777-3cdc-4516-8835-197993281608
2108,307c43f3-4feb-4c17-8b36-9d1ea0fb223e
2109,08b1284b-8281-43dc-b272-a361ba99aebc
2110,ac10e4e5-aacd-443d-9241-0a28f90b9032
2111,691c77c4-765a-4ee5-b758-ea0f70964b58
2112,b0bfe497-0649-4f4e-9e54-053fdb91599f
2113,c8f1e621-edee-4933-8e9a-556800b64b0d
2114,e7ebaea4-ad54-4c1b-8cf2-069f74436980
2115,b544747d-aad7-455d-bbaf-6c5fa13e796e
2116,11774402-0e7b-4705-9a86-85cce99a7cdd
2117,1a79141a-b624-44f1-8f19-9601d66e83d0
2118,154bfe3a-73a8-4635-8b6f-75be12404b9a
2119,3bcc4edd-6aa7-4786-a9cc-4229a074863a
2120,836c0874-8606-4676-bcbf-d2a1748c428a
2121,f4339953-27ea-49c6-964f-93f988837031
2122,8460f30a-342c-4787-9859-686552743bc2
2123,7ca5b5b7-3a7d-4b11-bc50-d64344a4ba75
2124,c00ef2a1-196a-4466-ac66-733456a6fbf5
2125,c2cb2502-b3f7-47a6-895e-f31e6b5fd004
2126,1a4caef7-9732-4c4d-adbe-d551300017de
2127,42b01cf4-fa4c-4d3c-ae53-ab2987a51046
2128,2490bea9-e245-40ed-bba4-266f5afae6df
2129,4a9811d7-0b43-4817-83fd-747dc2440950
2130,b9da9c25-ed84-47c9-aea0-abdb005406a3
2131,6c3a59e4-acdf-405c-bf79-cbfde8ccdc3a
2132,eeb46e7e-77a7-4398-ba8e-f17aa299941f
2133,ea77fc97-7a63-492f-9399-8096abd80c3e
2134,2bff6ec4-2c82-4a76-b8d4-1163f9ea8f73
2135,4cdec44b-9490-4f88-8061-d7eed070e452
2136,77007426-c969-44dc-86a4-deb8c0071e4d
2137,38e42b41-4cca-4912-8f19-c1c9b467f516
2138,ee68348a-238f-4a01-a99a-6cd49c204a39
2139,2170d11e-d46c-409d-ac0b-7a5599886957
2140,32ae0a3f-08af-4ead-87dc-40d1f9778209
2141,26bd1868-b9a3-4b6b-97b6-482b723860ec
2142,ca833e94-d33e-47ca-b802-d338f1d740b1
2143,1c82b072-6c5c-4bbc-a0d7-8173afb85cd4
2144,1ec0ad7a-fac0-4af9-8957-ed6f69ea8004
2145,b877e5fe-5b84-4448-9d1b-5498ae2243a0
2146,fd47674d-7951-49dc-90e1-079dd5fd7508
2147,4d0e67f5-4c1a-456b-a6ed-07e1a953f397
2148,78e6249f-5093-46eb-81d2-977f25454b65
2149,3ba432eb-639d-441a-8540-ba0fcaf6cb14
2150,803e0446-efea-48a4-a96e-f7433779d191
2151,6f363c32-a002-4024-98d0-c292a34e0996
2152,628c8f0e-e151-48c0-afff-90390851600a
2153,4d6f804a-5465-4c79-98d4-089ce1415dcf
2154,59d16752-3561-41ae-9e6d-7fa7c8c0156a
2155,88dcdd2a-5a35-4706-b3da-05d311ffb760
2156,d916c54e-6928-4a8e-b555-01ae2fd260c3
2157,65a02b78-8a24-410c-9eee-4d316a57ab38
2158,98c470e6-9681-4b98-bdab-8f9c97d9c1d5
2159,0bfe1033-bf4d-4827-9c86-1852b5654e79
2160,8f479614-f32a-441a-a076-b318adda9dda
2161,a25ac186-d387-4583-9b6f-e63d35462b90
2162,6a15c8dd-b9a6-45a4-9e24-fa3fbd7daded
2163,f334d09a-b216-4ef2-80cb-90656470f05b
2164,65c76034-7c34-4cf9-9c65-1407c6d099f9
2165,bf610c1d-6c5c-4f8b-966d-c5752d8d207f
2166,6ab1e76f-89d8-4619-aef0-10ffeee3cb3e
2167,d664abd9-2fa9-4c41-b714-9385049ba330
2168,1d274534-b322-4156-be42-1cc6ea7dcb1e
2169,55b34d02-2e8e-46c5-a4a2-75c1d8236790
2170,9ef09905-e625-4059-9f22-83b77c663e21
2171,9194615c-dee3-4f4a-ad33-53dd31b4cc10
2172,db46d356-7bd7-4cbf-be9e-9c4432e1e853
2173,f02b3ef6-be5c-486f-b5ab-9667f1455963
2174,a2e4c05e-b5f3-4254-9781-cdf2bc5b9d13
2175,fed85bcd-dd02-4dc5-a4cc-cf3f67f443e8
2176,7d4a33a0-3740-4729-9721-acad8831e072
2177,c37d110b-072d-4764-9e1f-a2a8403699c9
2178,d9c481ae-df21-4ab6-8135-28e6760fbc3a
2179,baa7784e-ae64-485b-9efa-75d4e1bb876a
2180,b5a0e3f0-853a-4b0b-ac5b-fb33dfbdadef
2181,ed053cca-248b-4729-8f93-7ec8a25cc9eb
2182,337ecb7a-6d63-4e9d-a03a-73df923a0af9
2183,f2ee3c12-e52a-4ca5-98d7-4cc0625ffb82
2184,0e2839fe-28d4-47b2-ac5d-726973f8bb15
2185,fdc2c148-da44-4834-9132-c0e4b0b25221
2186,d6128f65-b530-4d11-bb7e-f05d1b2b7c78
2187,41131913-e62f-46b7-99cc-d07b24645abe
2188,0a71a9e9-bab2-460d-8816-69fc2c24b991
2189,a658a2e8-3dc7-4be4-8e13-70c5dd8bccf4
2190,8232568c-e176-4e61-8113-4bdec3648577
2191,af844143-b19f-43b1-b7f3-39d8b80251d4
2192,2beaa40b-f527-468f-b88e-29795032a4df
2193,84dccd86-c570-458b-a97b-62656e2f796c
2194,7123410b-c2a2-4eba-988a-4e5076a1fc21
2195,98b41c0a-88be-4f02-8dd2-7d9c5ea380c3
2196,3a22f0cb-544c-4eb4-96bd-2ced483ab988
2197,f4425654-2651-47fc-ac63-adfb635e1fe9
2198,7242f338-72f9-44b9-a2c0-0da78425340e
2199,7a54b6fd-ace3-44ba-ba68-270a6f6c3688
2200,bc5b589e-952b-4e17-8f7f-322017463956
2201,30e465f8-df90-435a-ae3f-9aa917c85aa6
2202,d11ea6c2-b93f-4fe0-88b1-e9f670bc7697
2203,88c85738-bf18-4219-89ad-9bd71c3dca2b
2204,d49c9ee4-5b51-45c6-ab2b-33c35fc27933
2205,8e1eb64c-fea0-4ad0-a702-5c2115e436e3
2206,bbec70c5-9f2a-4ea7-817f-44375b3016c0
2207,10987701-727f-4526-be5d-323a5f1f98b9
2208,1dd08c08-e708-4fd3-9de5-125593c941ed
2209,2c5b06c5-6d85-4ba9-8c3b-2a58caba8b68
2210,b40cc041-81f4-4929-a4a9-a7cfbad7caee
2211,4370b474-3b18-42c1-95c9-9dc95f153956
2212,2afc7cda-8435-49b2-9bb2-8f6b58ad0807
2213,1b9110d4-4819-4bdc-8005-41fa5e113ecc
2214,3f5e1248-1f79-4ac8-b261-ca7fddac7b7f
2215,a34e01a9-0896-477d-be29-02f64d2a77b9
2216,729e953d-9460-4d23-b458-4d005bd066c1
2217,ab1bf836-0a2c-4067-886c-83a598a579c6
2218,f37207c0-f6b5-4e8c-86dc-373ad79abefc
2219,11a0ec92-5744-4d61-a3fb-64bb12ac2ffd
2220,9924744b-ee1a-4830-bfb2-8b91e3ad275e
2221,c2fe8073-3249-4744-8e2c-04daad260018
2222,f9b5a19a-dc6f-43c2-a6df-d96f9b048222
2223,e4c00702-90a9-4595-9045-45d179a6b6da
2224,72f62795-ab82-4fe4-baaa-bb8f05364def
2225,c8ae8c1d-4114-47be-9cda-4625ced292a1
2226,2e47333e-c159-4cd1-b5cf-53072b6effc0
2227,e5ff1ddb-2c5c-4538-ba70-188703a0cac3
2228,6f309372-e165-4a06-a628-f58619735d28
2229,9b297714-3d00-4864-b721-8d6e8bf5b33c
2230,7cde7892-48a4-4bbe-bedf-a63e48b835da
2231,6e4c8b7b-13ff-429b-bc4b-ddd56927ea22
2232,7ccac606-1b16-4ed0-8da8-7771c3bad9e3
2233,e49d1257-2e89-47b6-91c4-c6f6dc9b4ee6
2234,347fe810-7b31-4c11-b9f2-8597b736aa2a
2235,10fff9e9-b53d-439a-b1a5-9821a278f165
2236,67d32370-df55-4bb6-a0aa-4e9d4745e34e
2237,ba46cfb3-ae6f-4c73-96f3-60eddb520c9e
2238,b4f08d18-8feb-445a-948a-2297ba1d67bc
2239,1d3daa19-7cc5-4d50-b877-26526796e569
2240,12ee5ab3-d850-43cc-bce1-09f93fed3dec
2241,ab54ed89-45ad-4ed6-a7fd-44f77efb7508
2242,18e96b58-d39c-465a-ac5c-6c1d85403d5a
2243,f0ce0e82-4d3a-4ff5-a938-da56b1cda6ef
2244,90aba201-b20d-423f-bc34-7a3b7bd5ad03
2245,d4fb5166-6d37-457f-8d60-f0067b309c34
2246,95620826-a1e2-4534-a472-713a51799e38
2247,daf03199-7d81-4e45-bd83-53b01d2f2a34
2248,c7d1d5a8-f290-4729-9c83-1f13e3a4331c
2249,7c8392af-6c29-4151-b530-314d0d6f853c
2250,31bd64f5-73a0-4882-afd2-df32cd52ff0f
2251,3da81373-377d-4e41-8846-476d44847592
2252,2a7d4759-f708-471f-8e47-d9fe795e50d8
2253,09709292-b75e-4057-bf0b-89d8519bc001
2254,4e9e8e03-f861-4fd9-b030-6a9e415a7ae7
2255,1dc39840-697e-4ed5-b33d-2a1cf462ee5e
2256,0555f013-cb37-4e31-a4fb-633d1752f0fe
2257,078ac0c3-84e0-4f0d-aa94-8a2d1f5e3f08
2258,ed50048c-7069-4ffa-aaf6-dc6ff1f6363b
2259,1ffff063-7a4b-481a-aa08-b1735b75aa11
2260,9cdca9d9-1ec3-4466-b774-b11f4744e582
2261,ce087ea9-161c-400e-bba8-463d4cc69d50
2262,61b6c935-d8c7-45c9-b9cd-fe84f5e8b687
2263,559e9ea3-9525-433d-9f55-5c90230913e9
2264,382aeccd-c656-415e-aefc-0c1035e84d05
2265,f63ee2de-d690-4703-a491-7b08b9f63ed0
2266,65a6aa0c-cecc-4df6-a579-48f798da4e5b
2267,0abdbb31-4756-4d49-b2d9-29d66c5242ad
2268,04f5aa01-6802-4370-84b3-a311b8c6d33b
2269,6b0b6429-4db9-45b5-929c-1dd3622003c8
2270,586fcd1b-fc3e-4047-8ec5-87c5bfa036b6
2271,75c7fa76-a57f-4035-adf2-ed081f97a045
2272,bdc93cd4-a755-44ef-9e19-f989216169cf
2273,14647964-e651-46b6-8f1a-a72eadc53d01
2274,5aeedae2-21d4-44d4-991c-8ecfad885c14
2275,6c8c1835-53e9-422d-8c66-31d98f3ddba9
2276,5e39da45-bc7b-4a50-bb27-9928f0f4ae87
2277,bb095181-6b53-496b-8d3c-2de8293e5753
2278,a2f85273-0a31-4c49-bc40-623a53ac3b09
2279,ceb73427-51da-47b4-9a1e-c9d958d0dac2
2280,85c76086-52bc-458b-bb70-b5391baf766f
2281,79cd8e56-b9b7-4805-a03f-debf9f413675
2282,e8b95f68-b191-4fa4-b23c-92d1e6c5e186
2283,7542b237-7050-4293-9810-6ef7e6e7445c
2284,4397f6da-951e-49b9-b728-dd893aed2ab3
2285,179e8db5-aaa2-4eec-99b3-186de0ce84ed
2286,0939eb65-3891-4a4d-978b-37c2c12fc798
2287,cb2c0e12-9f05-4a6a-afed-e32781dc0e28
2288,d826f163-db05-4623-af3a-db009cf1504a
2289,5c1e833d-5d0d-4ce9-99f3-a756badb9c73
2290,759c22c7-1e66-4bf4-b044-ed6b26df92ee
2291,327ee8ef-4e49-4593-8f61-d77bb5d18065
2292,1853b8ef-8888-417e-a1d4-6dd5fb9eaaf6
2293,043ed247-dc8c-43d8-8eb5-65bfcd983ddb
2294,7e42d197-d236-4afa-a63d-eac6dcdfa395
2295,298a50ea-68be-48c4-adfb-007965f7fdc9
2296,63eec9c6-2a2d-4358-b7e8-37db1e9c64f0
2297,798ccced-8399-4a8c-9a41-4cee828d6d92
2298,4deca982-c926-4dc9-9422-67b234539758
2299,0a0caa73-da0c-46aa-b1f8-f685eccea4fa
2300,6820994a-cba0-4ed9-b3dc-8195bba9b299
2301,4436baea-857f-4516-b656-0da7672bb794
2302,766ca0a8-4118-4ef0-9970-82793b598c05
2303,1607fc8f-a910-41af-b0c3-947f06c199ee
2304,43de63f6-ed80-4a94-8cd1-8ad391f79831
2305,20318428-3b49-42e3-83e8-5330d55d01a6
2306,95f94ccd-2d86-429e-95bd-95d7ebbd405b
2307,51d7b5c7-7538-4de6-8842-7dac536e55a5
2308,0dc10f45-cc96-483e-8105-12c2cb469b1d
2309,bbb88955-db3c-429f-a605-3ca38697e950
2310,fc5f4d45-8ac5-4801-bd3e-c7db342aa81e
2311,22e2223b-76af-4a08-9986-2ede2f61e5d5
2312,629e5522-14eb-4f1b-bcb2-dea1406d9ce1
2313,4e3e06d8-7702-415d-87eb-cbbe3829515a
2314,73d46b9e-3d7a-4a43-a182-a66608f0a758
2315,dea786d5-baeb-46cc-9015-e1c7fc1a230b
2316,3072c22c-340a-4fcf-b3ea-3d55667fe4d2
2317,74725958-e36b-4fbf-864e-5dd1deb6d14c
2318,429c91f1-c773-47f4-a12e-bf04d0cab633
2319,110ab2b7-eb87-46eb-a754-1c9bfcd8df95
2320,f6248259-e708-40b1-90db-d4e88707abf3
2321,32128105-a6f9-4150-94e5-82d1e93e05b9
2322,4f5ff5ee-b5c8-48fe-a298-e1f24f4b09de
2323,819a48e2-b5ab-40d1-84bb-45f8e4e599a1
2324,1a4ec9d0-93b2-424a-9416-a17a92577dfa
2325,b3441fbc-3b32-464d-9d25-540c187e3057
2326,14993b41-bae0-4c32-9fc8-1844880436d7
2327,1932c516-8872-4d30-98db-1fcc5bc406b5
2328,d94da5ad-5559-4ec0-82a5-6c43900553d7
2329,96b6a3a9-1469-431c-8f6f-4a533638cd85
2330,8945943d-9925-4a33-bd04-98e50fe9c6b9
2331,8ee6a440-1ff9-45b7-85ed-e660bb160612
2332,5f435a13-8245-4306-b923-112b17e751de
2333,62b30e58-bf62-4276-afdd-850b5b382e0e
2334,d0fe8e16-3a88-4bfc-b2fa-077cf92be3cc
2335,63816e49-d581-4718-9ed6-708964033e70
2336,7e8cc207-45b6-4f2e-b974-b640fee2ae8a
2337,6750495f-3543-4b93-a046-3355c3445b75
2338,d2f3194a-8a0a-4313-8433-5b66f06fadc4
2339,a201908a-d178-4c11-964b-546ae926d769
2340,693b12fe-877e-42b5-9b5b-ba707b6dffa5
2341,d2ca94f5-13d1-426f-a9df-b0b557ffa84a
2342,1b2669e7-8289-46f2-9af7-05d61ae5b118
2343,16c2508a-797e-47b4-8b19-6791d74691ab
2344,33f54862-7c5d-438a-9c58-5f3311041bba
2345,795efc6b-6fed-45e3-a3c9-e9506ce3c61d
2346,4f065272-ce11-4d5a-b187-22ce334567d1
2347,41a41e70-b837-4f7e-ae08-993cd069ab43
2348,bf12f6c2-8a7e-43d2-b7fc-9ac99a25afae
2349,918f11f7-b5a2-42af-afff-644f443a8e6f
2350,821899f5-8152-43ec-bf79-341d438de769
2351,e940c506-f75d-45b0-b628-6f3eb139e2e7
2352,7795cb8e-1527-4277-9930-c6491e37be6f
2353,cc2f756d-9bbe-434d-a39c-9f3db9d1eea1
2354,ab72e2f2-bd1d-4673-97aa-ac48f771e43d
2355,e9d0f6e0-2224-4e5a-b399-a24077587637
2356,0381fb6d-4c72-4264-ad64-40593feea5a5
2357,b81b4cf0-40bf-4f57-a231-abb0b119ed27
2358,7dd2c805-1793-4a82-80f0-ff34aa1b978a
2359,f42adf13-a0c7-407b-98d0-956eaa4da3c9
2360,bf6e4120-6f76-4f71-8541-8a24942d89c4
2361,7d1c82d5-0051-4e06-ba6e-53dca9161019
2362,066abd22-3c7a-44a5-8b92-555bef72f5c6
2363,3e1f4e65-6921-4516-8065-e0f980170dec
2364,7f1d6818-ce45-4c46-8291-dae545308e4e
2365,9fdb0c42-b1fa-4ea0-9fcf-5283571f93e2
2366,bd3e1068-851e-4c66-a0ab-1c9da5af6fca
2367,e03a9686-4fe6-44a9-a1b7-6adb373ba5b2
2368,a1857522-84f9-4b4e-bb03-4acb5ae159ea
2369,98b43995-2a74-45ea-a1b2-4ec6ea8b3c66
2370,327b3263-51b7-4142-94f9-578856091beb
2371,baf5d43f-c6f4-4b68-a625-62e839c35b11
2372,c3f9ab1f-5db8-44da-93dc-d45c054265da
2373,7067d736-047a-412c-aa12-7854a94f9023
2374,7bd32937-9b03-4f04-9890-decfe705471a
2375,97010afb-dff9-455e-a1ab-f732005c650e
2376,7c6d7f5d-c8d0-4150-ab22-0b1608e22ac1
2377,3ac6d653-068d-4b11-a8be-4d623fdab842
2378,afa8609a-b36a-4451-864e-d244372afac8
2379,b6bc24fa-4714-4bc1-9935-29a635d9abf3
2380,92e5c954-0688-463b-ab0f-eebd040e6807
2381,5b2b7ebc-e15c-4f48-aeb7-370b0271e140
2382,50672cf7-21ce-4b72-aaa0-ee5a22c5e713
2383,3bd7e3e9-9339-402f-86ad-e6ae31e84083
2384,8465c11e-d2f5-470d-b994-d60614105b42
2385,c22b818b-b169-48af-bb4f-2de9edcf93b8
2386,1fcdd2ef-31da-4aaf-8d89-0d128efc1e93
2387,f4202e63-1553-4adc-9659-090f1539cd1a
2388,7d91afd7-67b8-4b57-afa0-fe3c5bea5ec0
2389,5cc976ca-07c7-41bc-8d2d-085d93bddf57
2390,e8285215-7260-4ace-97d8-521a58a84e3c
2391,55fcc6b2-b655-4ff5-95fd-ae7d8887abec
2392,61ce099b-067a-4c39-9aad-a761a368bb29
2393,df8174c9-ebc7-426a-a193-2f006bb81aea
2394,17935d61-cd49-43bd-ab97-2ce6c9bab834
2395,82ff13e5-ea23-46fe-8642-1f6fb2c4a930
2396,ec85970c-5e13-4c5e-a80c-13838517f97e
2397,beae214a-a827-4031-a46d-cfea5dbe6570
2398,1ec77c64-cd88-4651-b0cf-87b27527ad06
2399,a4bc2faa-d91a-46c6-8d0e-524e4b175373
2400,bda7d584-6ac8-4aa2-b6c9-7cf9c53d9251
2401,f293016b-66c3-4c5d-9d67-89ece4b725a6
2402,8fa68440-8f59-4fd7-96e1-a4748804c9b8
2403,627b807f-6e61-42f2-840d-729873f36a74
2404,86e22c62-13a9-42e7-8847-907163bcd4a5
2405,08cfb57d-22ab-40a1-bbd4-077a09c56e58
2406,aa0b5553-ff49-438a-9b76-f1b673fc124e
2407,bc31ab9a-0471-48af-aa31-86300618db6d
2408,c02cd5da-a787-409e-942d-aac07e1c42a6
2409,39a0a61e-a2e1-4026-8010-d6767aebf96a
2410,5ff428da-a35d-4e23-8262-decd2a6c5734
2411,7b5c4ce3-21c2-40fa-9bd3-1753ec0c34c5
2412,fd0efbfb-bf33-475c-9be4-8eaea5113bd2
2413,57ee36d1-e080-4e4e-b4b0-239676e44cd4
2414,57c1118c-1361-4942-9ded-86ba5aedf42b
2415,26d1f4c0-98a2-44b4-92ce-12cd894f8e07
2416,51102595-510d-445d-9dc9-6f9b6c826490
2417,f8240a66-189c-49ee-b1f0-acf29eabe437
2418,90617fb9-2f8f-4688-b441-688142f12016
2419,de54a94a-3589-4e82-ae8b-ce89808ae3ef
2420,ee63c590-3676-4d32-afbb-8eeb717cdb07
2421,9f54e793-6240-44b7-8b3b-db9a8b85cf9a
2422,b587091e-7199-4d88-840e-88c66b2418d8
