row_id,ACLineSegments.mrid,conductor.length (m)
887,27901984-8b7e-4a00-ae8b-fc8bda30acd0,95.8057375
888,fa1d3751-bd2c-4fef-8173-662c09578247,223.8877961
889,02fdf965-85e9-47cf-9d6a-7dd1367236b0,119.673696
890,e8136211-60d7-427c-96bb-6fe297fb08bc,141.6207632
891,672f943a-167b-4262-95db-3b41f3b33655,146.0183426
892,7ab206e4-0e4d-4e32-95e6-b49b2a808d4b,252.2994921
893,33cc2070-e702-4e81-971c-d5ef50895f2c,131.1437192
894,a7f3facd-0765-4d4e-a89f-07f9721b0479,15.22095863
895,7e4c9755-19eb-400a-b180-a84a9b4a12eb,443.293948
896,98048133-fa18-45f6-b858-60102795200a,102.9277992
897,319f31e2-cfe1-4ce9-ba5e-0014200b9836,240.278453
898,e99e8398-8636-48df-a6d5-beabde1a3462,422.9391659
899,fcb75e4e-5ec1-41f8-941e-0d8f11e08639,432.7993311
900,114dace8-cbd3-4a1b-bf4e-27565620b38b,200.7747462
901,43d43917-dd0b-4251-a707-5b253cbe45a4,60.69034807
902,8dba3ae2-5586-4a4c-8f18-99fdad85be9e,303.9866343
903,dcb2aef2-12e0-4342-a39a-870948cd46fb,320.4508333
904,4a01dee1-b4a4-450b-99b0-ec2eefbee2e1,422.5184002
905,cbf0c335-db5e-4058-8986-1d91d4a3fcb3,423.7105443
906,d5b312b3-e6aa-48a4-b0a8-ee02924dba98,222.6133613
907,a24892c2-8529-4633-89eb-4a1c9ad691af,800.2758489
908,e0b9dc2f-5c49-49d2-b3ce-494460c7045d,429.0960471
909,9d542de3-5848-419a-8531-6fd0d50fb415,348.4120041
910,76cbb22c-139b-4575-80ed-f48d42f2d316,188.9082177
911,e72a7a5f-3a6f-4353-bba0-3c96bc6c86c5,512.3099744
912,b9e02312-48b5-44be-8e96-cccceadc4107,15.52293618
913,d27ee6d2-ecdd-4a9e-9de3-b360a479a429,321.085807
914,95f323e1-5b19-4d9d-89f8-bf039d33ce83,204.5273508
915,42123c32-9943-4715-b262-ed6f5f3ab97a,201.5400037
916,1388c30f-12bf-4806-b832-17b7a46e954b,504.5177287
917,fbca11e4-7357-4e92-91c4-e3065ec748b0,322.1168655
918,3e9dfa91-58e4-4e54-8710-af4b8d4b1ab1,610.8999665
919,03f08244-9410-4f8f-8026-77baea8a7267,306.4239203
920,64a429bd-d38d-41b1-b286-aecff413f505,504.3935531
921,045711a5-ae0a-4c6b-9d89-11d69549bebe,505.8834471
922,bd637aa9-9644-4e5d-b700-e3352525be53,258.3327136
923,c44ea2c8-3ff7-4038-8991-baadde7ec043,182.4197367
924,82e91e30-37c7-47af-a1a4-691e86cb5a5b,111.1831304
925,d791e8d4-9073-4d6c-89ec-133a898adb05,177.6682238
926,cd450364-f62f-488a-8f0d-e4128f595172,222.3725833
927,b04b8493-6867-4ce5-ac5e-5003ffad17db,34.00910816
928,ea4f2544-49f2-428e-9669-1a64e89885f4,215.2353175
929,6181e559-6c90-4836-9230-c461ffffe0b7,49.8618111
930,84a81e46-56d1-4477-aa32-32d200f597df,268.151673
931,d473565f-6dac-4ac6-9fca-4e5f60eb6c07,64.40866633
932,c94a092b-2d43-4d71-8e5d-ccd192c643c2,446.7327656
933,05f2c08f-0b72-42d9-be19-cd1a27aee051,433.5996725
934,58f6474d-75cc-4473-b371-f5694d54a937,137.2066913
935,d1170aa4-19bf-4f22-919e-678a40fc9657,211.3357042
936,d0f166bd-72b6-4678-8b72-bc01412f39fb,130.234553
937,babbfc25-b89b-4966-ae3e-db379fd5995e,225.5145209
938,706698d3-5deb-49cb-8b04-26abb0958c9e,394.0817868
939,58d4dcbb-f4dc-47fc-8292-0949ba051472,71.48179269
940,8080fc84-5df8-4404-afaa-d0de8b60faa7,177.6807763
941,a3050045-0f92-41f0-bf3b-3e975f03a8d2,269.4863688
942,2ed6b591-8ad9-4d99-b10c-5978c4859222,61.97435498
943,7b44a1c3-3518-4941-8045-0872c86deee8,94.67507464
944,3a543b9b-fa42-44c3-97ae-fc2d5d1136b0,170.3424113
945,0a109696-34b5-4d7b-9ffd-4c9c6755dfc8,161.941292
946,661167dc-be53-4e77-9ccd-9acf927a38b4,101.0882469
947,3d2bec79-9c21-4d0f-8bec-ac535b983452,127.6730252
948,aab9f9dd-6961-42b4-ac70-67db21eb6b28,48.62244405
949,4d466511-4538-4541-9247-a50ba8f56d08,87.92597124
950,d6d0f4ee-c0ab-4c8a-84e3-1bb452c6e43e,168.5557994
951,f0a7adad-7b82-46a9-a00d-6fddf5f0fdd6,259.6744263
952,2891b30a-6943-4b85-972d-8220be9c4f4a,80.5308795
953,bbb0c10b-2a8f-47bb-9590-baa63d4bc922,236.4981504
954,4efd46d8-20ad-4ce8-949a-1d3d44a82b70,37.659296
955,cfc6e19c-277d-437e-9e6a-b1afbe2ca994,74.56236834
956,f7f9466b-7618-46c9-8210-cbf1848240f4,9.767553357
957,3ca00013-b10d-482e-8257-1537dab37fd4,78.01300941
958,85272ca8-d5f0-4341-a1e0-66f17f0e6b42,134.4949559
959,b2938fc3-ebf8-465e-a72e-73fc4e41d02e,85.40517062
960,67def2a2-4bb1-4b95-8b43-fdc11fec18db,101.1998545
961,0b99ed46-8c00-4ad5-8328-f91cbba3a11d,55.08179538
962,36d8d7e1-21dc-4523-8b07-ab1d12284c01,60.63618947
963,033e9113-d724-40c0-b38a-f320a75b0d65,117.0791278
964,6245424d-c5df-49f1-80fe-6b142e373348,37.81060875
965,6abb6be0-d73d-4b13-a49d-a588ed9a5134,42.33345798
966,7c596c3d-46a6-4f71-b160-66bb3e605798,80.81375041
967,75640d3e-8886-4643-bfd7-2c0d282a78bd,76.79291069
968,b7307f87-25b7-4690-828e-0c9615642bd9,159.8817653
969,e98fe72a-2cc6-4a1b-bd06-d522817ceb32,191.2672962
970,84d3b887-ec56-4959-b28a-3f9c44502ba4,333.4994039
971,423312fa-0e4c-4e6d-bbb8-6bdcf442a625,211.2819564
972,6411aa40-0bea-4aae-888b-619ed19a53b1,83.33870823
973,0132f0bc-d148-49fd-b4b4-a65dd4b37d14,85.80007784
974,1aa50746-0d08-4997-9ba4-a05fd23ede22,255.4372361
975,cfebfdc8-1d88-4d66-bb05-ddcfacc65656,38.35508176
976,b40b7036-401c-4f9b-af52-5bb0f570fb96,45.63511785
977,a9021987-6a58-47ab-ad76-1f555fcea7d0,234.9545258
978,fb36589b-84c7-4e55-b1ae-4e3f77391c5d,91.69139014
979,2e6a4585-a165-463a-bfff-6020a6c430d5,97.37592366
980,d7be4dc0-9562-4f22-9633-0e80625f0808,217.5622744
981,19c8f9b1-19e0-42d8-b9c3-0a1fd9350a1a,119.0203873
982,7f49194a-5c22-4a2e-8392-992bb98e2e7f,122.6604725
983,a725b5a3-bafb-435b-865d-615fdbed2a1b,238.8458016
984,f198d64f-0f5d-470e-af8b-79c4a889163d,46.26073346
985,4bc356ef-4f9f-44f8-adaf-0db225520545,95.522321
986,477117a0-fe9d-4635-ac25-d5db36833522,85.7894322
987,6a816b95-4b8e-4d8d-8cf7-ff32a3762a33,221.2460162
988,46d941ff-6057-422b-a5a2-cbd2a5357d5c,71.50440486
989,5712dc87-3c60-40bb-8504-cf33d646348d,36.46714324
990,ab9c4124-0136-457a-af8f-2e4366245d9a,155.0618693
991,e0dfa07b-2e4e-4eb5-9f7f-ae2fdafb8bd5,180.0530434
992,04f3e650-8033-4fe1-8d5b-287434cd96f9,189.9722015
993,50afae8a-2345-4bb7-9304-45bead8e6fd3,32.03002089
994,f2c0cdc2-11b6-42a4-bc5c-e2361c49c460,113.8461082
995,0f2d1c5f-7a84-4d69-8b33-4d194b237031,17.38407422
996,3134da92-1d84-4938-b68e-8602c7b766eb,77.06748624
997,cd5af344-4808-46d2-9406-a1f2a6ad8564,1485.825736
998,eb65059b-d665-4567-95f5-e66d3e19e571,483.7688266
999,c1ab3cf0-7bff-486c-a807-0322f3183945,329.5834654
1000,41177f34-57d7-41b6-9722-ef6d36278606,1170.194451
1001,4ac5b781-be76-4685-9cf5-33583504f7eb,346.0583742
1002,a848da84-b16c-430f-9491-d8ae2535fe38,154.1653794
1003,d352e96f-d511-45c2-9e75-34a4c52e73fe,143.8930131
1004,96893f2a-18af-4ae4-b3bc-a64556db4c0c,257.7846132
1005,83c8ab1e-6b35-4b08-bebd-23871bac6a18,18.13731135
1006,01b44644-eec8-4213-a2e8-b24ae58de6d2,1335.583683
1007,5707d3a9-c366-41d3-974a-025cd7c2b8a3,116.7984256
1008,a2689b76-04bf-486b-82e7-c312fbd8b248,142.9513457
1009,94ebc60f-8e12-45a7-96e3-585f05ae2d07,1105.033923
1010,07695b57-021c-4b5d-b6d5-3f0626e27c04,359.6616623
1011,47020b50-1b99-4899-b444-0a4fbfc69014,506.1966893
1012,72a9635a-5a8c-459e-be23-7c5e0fdee005,806.0344226
1013,e202f789-787f-4f8a-8dcf-29d6c458af4a,320.1052795
1014,85f1af7e-0166-49b5-9dad-93a24c768f01,49.38302082
1015,6b13006d-10d0-42c5-8cae-72b79c1b74de,221.6566319
1016,ea119572-9c5e-48c3-b7fe-a095c6d8f2a1,136.4852855
1017,9903b638-45d4-46e6-9196-8f7e93bfcf5e,797.2682424
1018,05e2bdef-87e5-4bc1-8f65-dd42ffacb497,107.7952951
1019,2d7a8c3f-4452-4215-8826-b8e3de0cb970,258.4303958
1020,b23b14c1-173b-452c-857d-1b9687b366ab,59.27979763
1021,c05bb778-f187-4e39-bc2c-f436a2c7b6e0,496.0185908
1022,61b99cba-45ac-4cf0-a5c0-6df135a888a2,455.286991
1023,bfe32d19-cbd7-4b91-8de5-c836cf27e0b6,199.5818936
1024,f6a6d55b-4bf6-42dd-88ac-0e845d431502,324.6861404
1025,825d3e90-6ec8-4538-b1bb-bf33c77bd9b2,39.65771524
1026,61ca3d1b-7885-4922-8dec-404073f8572b,17.58938299
1027,e72a2cb5-6c02-43dc-bc7a-efadec0853c2,12.54840626
1028,dcfed687-ebcf-4301-9c5b-56f9e7c034cd,43.19064681
1029,5404a3fa-9e93-4397-9445-54fa4848b3fa,115.6950048
1030,ca48d627-11ff-445f-a1cc-cd98f6f5d0fe,237.9292679
1031,80ebd985-d968-4d79-8d2b-ad61d24ff5a7,178.9527014
1032,47c34f90-d225-4a18-9e5c-12e996fb6477,40.56575622
1033,f60354fe-a2e9-4033-ada6-a6a6827f3287,118.7991876
1034,71c39789-6747-4eb2-9d59-410493cac58b,42.01438721
1035,dfca23ee-7768-42ef-a60d-045aa345cf13,281.9186979
1036,0c513727-c616-4d02-a1b8-7df96bd59419,190.4311796
1037,56fb6dfd-e9c4-4f63-a913-aaefe26d0007,117.1988939
1038,47d3b781-46c6-43e2-839e-852a4f8e1204,421.9878127
1039,465f0d9e-1365-46e0-a593-79269186890b,265.1637239
1040,7dd71e31-72a0-4f2d-a5db-86ecb462894d,223.8312292
1041,c7dc107c-2d69-4ae5-847a-498a99c1afba,86.92435139
1042,f6749750-878b-426d-ad8d-c36cd96288aa,189.1999689
1043,ef987413-476c-4252-8c0d-e47fb7c6abf4,104.2458135
1044,0ebab3b3-8ba5-4539-9342-f05e0bcacda7,497.4490929
1045,7e319bb0-f708-43c8-bc17-cb6b78e73ab0,327.4928492
1046,4a64efc7-de42-4b60-8a4e-b38ec2330fbb,219.192709
1047,65cc843c-169a-4b3e-bef0-5c3307cd9a9f,503.6748324
1048,a4e1b560-4d1b-4550-9faf-0948dcadb19d,476.6649283
1049,c3aa07e7-9a5a-40fa-ae10-bf32691dbb2b,162.9336073
1050,835aabda-d703-480e-a95e-807af309062a,102.1986707
1051,d4f4124f-ccbc-436a-9afc-0df7a531db08,104.0333963
1052,a755e430-b3fd-4b0a-b2f5-92466e231090,127.6023748
1053,9de2b41d-83ac-45ea-9793-c2d02813fd08,427.8297566
1054,d67cfcb1-e959-4854-9e51-c6efe2c20821,505.1566001
1055,6f2b5c92-568e-41f7-8494-7730b9c106c7,144.2840675
1056,5d906411-03b1-4d90-85b1-9a2196993bc2,99.60073461
1057,2ff05739-bcf2-4492-a26c-260590056143,98.70174052
1058,12e3420a-d300-435c-a878-6302f4242382,72.9732519
1059,6ff0e762-f54a-4604-b48e-c24743aa1142,422.7078098
1060,04665a5e-0188-4189-af8f-4501bfc135a6,231.8358285
1061,98e662ac-f8be-4518-9991-9dd81a55dd9f,148.0411635
1062,c0ad9c22-a083-48d6-8479-a9a27e125b68,163.625658
1063,5c581cf3-9af8-42c4-8562-2b7f67aa7079,87.83486649
1064,33106153-27cf-4c11-8d20-7b950e2f7711,137.7773592
1065,33f78070-53c6-49e7-82bb-0f1452da1afa,304.2747494
1066,1352433a-2485-4493-9679-bbb4720a01b1,162.7714773
1067,f5dde3f8-0803-4205-9a4c-a48fbeb8232b,78.75128205
1068,70d0fd8d-f676-49d7-95b0-91dccb62bd6e,94.17505417
1069,9e0812c8-d671-441e-b6bc-d2cd8202b39a,81.71499798
1070,2c52e128-6577-4715-8345-422c35401de6,96.69446692
1071,3aa08e39-5301-4165-9c68-b1c4384acf98,28.42101305
1072,e4b4fb4f-bf01-44be-a773-9aa0d78e30d2,118.1481042
1073,3af8c592-a64a-41cc-8724-fe08d054a3b1,469.7241439
1074,3e663b96-5fec-4cae-9d7b-2fcf8a829550,54.14105383
1075,24969bb2-a571-427a-aa12-405797548e38,106.4071159
1076,f6bb5301-b2e0-43b6-b19b-efa10397e4ff,51.94683518
1077,30be3b5c-df5a-4096-9c26-347f52d2ccc5,91.97786652
1078,974c12f5-efbb-4ddb-9836-2da6d0420cad,89.79614773
1079,f3a96fcd-2ebd-42d0-a1d2-1ffb4c21dff4,89.18326022
1080,406e4ba4-1b47-481a-a8c9-5eb1d799ed76,94.43428017
1081,94b84d57-3495-43d7-b567-dd1979d362e7,225.4222054
1082,656b5e74-0e28-4bd3-9ebd-aab5c8a3bd4c,99.71387691
1083,159a5ca5-3357-49fa-bf2d-513e9b41954e,101.9921278
1084,10ca7597-80f5-41ca-8462-adee6a6db7e1,112.0753603
1085,2cf3d660-f926-4c4a-b4c8-9f7b7c605290,230.2014676
1086,bb764820-fa35-4e0e-a108-04b4bfe921c5,30.3087723
1087,b46eb364-08df-40e0-8689-c224a424f961,122.1902698
1088,0ec85376-060a-4990-9c43-7fc01a9f3211,65.60283601
1089,a366d964-2936-4b8c-8d8e-48b5632317eb,130.1235106
1090,99eb8d48-89c1-4e5a-9bea-899429c85f7d,151.0433538
1091,b797392a-1a36-462e-96ae-3686b58b548b,258.4808634
1092,4162a4e9-5e99-48ff-ad29-2857f96d197a,188.6896533
1093,31e05201-3d82-4e17-a1fe-efbebde61bb2,84.98701699
1094,d2ee290c-80ff-4d76-8a6d-c6ac421c3cca,163.0899502
1095,1cc6fb7a-d2e8-4e60-a3aa-935a2835ce50,213.9173028
1096,e6483755-7820-4c23-999d-6811c8c73018,280.8542208
1097,72bd2ad1-c5b6-4d91-85ee-477fc09f2d73,425.1571457
1098,1c2ad395-f00a-4464-9a42-ea09da9ea504,482.7159432
1099,1a298ea4-c535-478c-b6f0-086b06c2cd1b,427.5486428
1100,f71b84ac-5542-4340-a718-23aa4b5cdd8c,25.29009524
1101,1620de04-be64-4a5a-88cf-ef502ed9842b,48.12377286
1102,76dd73a3-b348-43db-bb0b-a01ed3c1ec1c,346.1169446
1103,341ea231-31aa-4350-9847-794da9d28062,403.5314983
1104,6ee4d4dd-c94f-42e9-ad37-82f026082e23,156.5677268
1105,46c29ace-a380-4abc-a5d1-81ad8b4e5f75,96.82384209
1106,1b8df95d-fbc7-422a-bf72-4a6a51263583,108.130122
1107,a008dc24-8550-45db-9838-7d38dfc90457,135.7955066
1108,272a478d-f83e-43c0-8f58-8ba0ca85c7c7,138.346159
1109,a2af7535-0e10-4bb7-8716-25242a70acb6,263.8049069
1110,e44cb161-090e-4b34-8e9f-e7340eec34e6,134.4376114
1111,febeb181-a45e-416f-b110-09d0df4d654d,206.7891349
1112,b1c788ba-9916-4fa6-8832-d13b4076696f,844.0389285
1113,4bf762ef-6bc5-4aa9-baf2-ef5fbc7b6c08,182.0223785
1114,dfc9ade2-7352-4130-b030-78601c7f881d,515.7326318
1115,0c7b8bef-5edd-47c4-bd45-5e49cff3faf2,273.7439479
1116,ab1a5f35-6095-4f51-8b25-2c47bb909bbf,1081.126969
1117,0d41de09-fd00-4db0-85e6-dbe148709bfd,49.63740165
1118,7bfabb78-39a7-4ecf-9dca-459bdcf321b3,126.8991531
1119,89784fd9-7a60-4a34-91f3-0850dfd6e23b,871.4446179
1120,68cf5a98-1613-4af1-8f5e-0277638cf538,638.2561258
1121,698a7d05-672c-4a69-b0ea-fc7d874bfc1c,492.7338192
1122,1beae484-246e-4f39-b672-56e95cc3f6ad,308.5230144
1123,ebe73e11-b34f-402f-b7bb-344e776220e2,240.7921819
1124,320fea56-4cba-48c7-93a0-019142f4d0c2,123.678613
1125,5750b10b-284b-4c4f-a968-958bcdcfb87d,236.2228888
1126,b10e1dfb-7fff-47d7-a960-f62321ce644f,134.1648621
1127,5d218931-a963-4c40-aeb9-edfbb6685ebd,139.4848235
1128,d8f0352d-70ef-4a3a-8d98-9419eed61880,53.64492061
1129,50e1b8cc-b956-4f1e-8eda-86feae33f1cd,146.5604134
1130,d0e250ed-265b-4ce6-b00d-a1b178cde81b,50.63685016
1131,4aef918e-006d-445d-a49f-20c304b90b7d,410.6019345
1132,cd0c4c14-749b-4eb8-a292-b082cf9502b6,827.0194849
1133,83d3392a-f64a-4dcd-a4de-fffde942b7ed,1722.410342
1134,870f82b7-5351-4a30-98cc-3408265b7519,612.6306085
1135,183ea790-d248-4f03-a476-479310adf1a7,811.9475483
1136,ca939e92-adb1-469d-810d-a96fd90c9607,417.7996375
1137,a48b646e-2533-4ec2-961a-13951bc9fc8f,67.37854438
1138,f42870ba-18af-4e53-be06-5d8705098dea,589.8902712
1139,6ccbf2b3-0e10-4bbc-af27-fa33c749039d,531.8256977
1140,15cdfeec-70d2-495b-ab74-493d52fb3ce4,451.648663
1141,e7360a7a-9303-4a54-849e-da3fdeb08c10,196.6381855
1142,d7905797-e7e3-43c7-a081-bc71d5ba543c,23.42243938
1143,8140da33-fae9-4807-af44-4a4677fe8fcd,609.1214074
1144,ca35495f-26cc-4767-a2f3-e56ef2bd99d4,226.4212943
1145,5f3382b5-ff34-464e-ae29-2d7578a78007,143.3587621
1146,f188e062-b0c4-46d6-958a-db0ef9949343,454.4410313
1147,d356d230-b4cd-44e5-968f-9b8eacfb0228,285.1256757
1148,d05143ef-2244-4455-ba01-c39b66fca83f,566.1210321
1149,24e2a1d2-61cb-4e59-8f85-7ae922781c6c,51.76619033
1150,c84ff909-ca0c-41ea-8442-1e3fe2ef0155,175.186624
1151,6a2a2353-83a5-438f-9a1a-f7a6257dbf9f,108.1411429
1152,3f63004d-5731-40b6-b7f0-8315ebe2fc40,16.58857048
1153,b5433789-b8f2-4275-a426-94397dcf862f,109.4067156
1154,19af8173-a4c8-4b35-8cec-7429d340ca12,289.4027994
1155,a8d90411-b4fd-4dc4-90f0-a6b9ec2994d0,288.5607017
1156,c85ed663-1630-4784-955b-8a2077edeec8,354.5521574
1157,aeb9ba9a-c252-4694-bc94-231673337c63,65.08216915
1158,226758be-0e09-42c2-bd43-2067227ea03e,117.005451
1159,0f178f67-8196-480e-9766-3ebc06a5a6ff,47.4719785
1160,eb26f03b-7d8e-406a-aacb-f0157eb83f68,280.4598119
1161,cf3114c8-57b2-453b-9ca5-26f3927f9946,17.85330444
1162,68faeb7d-febd-4066-9719-67330edfc965,122.0349669
1163,f5f4d15b-05e6-41cb-b427-9f40acd73971,77.9905377
1164,6f5867b7-e19f-41c5-94d7-a67eb56a166a,23.97946968
1165,b523638c-5d37-4039-aac8-22d48047284e,159.8897697
1166,c965d426-2cc1-4336-aa12-4c97854ffdaa,96.03148006
1167,e0e22b0e-88db-4ec4-b104-f64c87b37597,20.28583661
1168,559280f1-4db1-4d97-a141-b8f93e71b379,172.9249456
1169,b493b2e8-2361-49d9-8770-b3636e692fad,44.60551685
1170,b235e2c1-3c1d-4f33-85ad-602f78d24ae1,102.6865581
1171,9a681044-d28a-4380-b78c-1bd3f3137982,53.21271558
1172,58b56321-7df4-41f1-a2ef-4df19d18b6bb,318.4727311
1173,43b82292-c6ad-4d52-a8fd-181479c8eabb,213.4773425
1174,2333e225-418d-4416-adf6-9ea3bd25f99c,301.3699709
1175,aaa8ab11-2176-4181-a57e-b92f47f162b8,285.0608509
1176,904064c5-7bf1-4a15-8dde-2660dc9c53d4,130.5395614
1177,5a88b380-8dc9-4b2d-a384-17b1dfa0e40f,75.42890495
1178,12ef7067-ddf7-422e-b36b-b02ed4344e54,203.6671014
1179,ec098ca3-1bc3-4821-b66f-5b68ea06c051,1579.889137
1180,a0123010-bc5f-4074-be42-73ec9d21a8f7,114.9427404
1181,912d69c4-d3af-4108-ba73-c8ed3424ecfc,490.4175587
1182,69200f6a-fa3b-4c8d-9816-8f8bb353d496,1646.625845
1183,e8c57ec2-92b5-40e1-a3a5-83218269307f,132.3034326
1184,081e95f8-fd80-44f1-8c33-e8ea409dac30,246.8207254
1185,57ef46e2-7b96-4784-b368-11eff89cbff7,307.8815388
1186,fdd51499-f6d6-4821-abb9-e142a86a8d9b,181.935652
1187,a6243d03-fbc8-46c8-b05d-44c7e8e1932b,69.63162366
1188,64329ca3-d5a2-4c35-b2d7-e97e0fb779c0,159.6859383
1189,9223ff1e-51a0-48ef-b007-e6353210f8a2,119.9010742
1190,8eff86e3-49e2-4bdd-ba97-27b5defaaa66,238.6013692
1191,10ce0406-ebe9-4f7c-8edc-372fce6d52f3,613.2027625
1192,f68cbc4f-de6e-4fc5-b395-3379212927e4,418.3279726
1193,4c25db92-84f9-47b8-be67-c32620732a8e,295.2490072
1194,f9e04d37-466b-487a-91bd-bd5ae0d87b81,504.078626
1195,8cff7d5d-4835-472c-a694-b818ad238ea8,195.1377169
1196,050053f3-4330-487f-a24c-3b9ae89976c3,230.6969089
1197,fef02def-d391-4462-b71a-aba3e8e0c5ba,423.3238155
1198,43b63264-d0e8-43b8-84f7-5c5128ed9a94,291.6340402
1199,08bf45ea-f300-4e2f-a63f-d132868980e3,291.409983
1200,b85dc005-59d4-42b6-86ac-d560577472d3,441.9316263
1201,d973246d-6b6b-4e46-be47-5e7ebe3a653d,503.6880318
1202,aae1db83-f594-45bf-94ed-293a0aac322d,33.82990013
1203,b394e01e-1977-485e-9589-2e8c4d48ae1f,18.16378309
1204,d661ecbb-368a-445b-ae32-f1769d0c9c6b,172.6862711
1205,fe66f7e2-aa4a-4906-a9fe-5c82f0e46778,424.802433
1206,53eee35a-2371-4f43-96f5-5ede133bdbbd,423.3341384
1207,a51ce7ee-75b6-4b1a-a409-ada885a13456,201.501756
1208,dd9726cb-fdb7-408b-9552-e9b5c2e7b29e,181.5937098
1209,92ebd700-9d96-41ee-8536-f23b3d4c7a18,402.159228
1210,6286a446-add1-4746-a2bb-fd810a5e23b5,174.941806
1211,ce1773e1-e157-4632-9d8b-030840d7ff66,315.1503946
1212,598e4691-ffbf-496a-befb-ce65c5356dba,52.87833733
1213,f897e92c-a4fc-4d69-ae0f-de17d441a57f,125.0988551
1214,7fa8dd4a-3854-4a90-a999-f86dd8e09664,102.6192229
1215,1101a617-e05d-4242-81cb-11dfb19b9466,25.49054877
1216,e958f655-a6ee-4974-8f90-e706e63b1fb5,41.4411001
1217,39147964-ea45-40b0-95d7-1ca2620661e9,89.75622296
1218,621d4d95-abb1-43d7-bae7-b7c22d9eed36,206.2663179
1219,9f05187e-5d82-43c0-95a8-67d61f5a60ec,232.9433142
1220,5f74b456-aa28-4081-b715-c1418539906d,3735.614938
1221,35a34e01-9efe-4541-8023-f7a06d933151,11.64072306
1222,b872a06c-92bd-4754-ab89-9a2115954a19,12.75595975
1223,d9e55c7f-d94b-440f-bc68-96beb9e7bf47,12.7587993
1224,5ca05749-a4ad-4212-894b-28298e2475d7,12.76592627
1225,7aa685cf-f0cb-453c-a4e4-7706e33d7b3b,12.76592627
1226,4e527fb2-fe7e-49de-a808-c3d1ea7f850a,12.76592627
1227,79c2dfb3-487e-45b3-9e40-aadb872c1af4,10.42224073
1228,e7420da9-4cf1-40cc-98a4-45c667576c79,12.96282399
1229,77d7df58-f1f9-47c5-b5be-36d782435b30,12.29027804
1230,03af5534-2acc-455c-bca4-4dfd17692ff4,12.95833468
1231,d7dd6352-c1aa-42c2-893e-afc9e0c5cf6a,8.341233114
1232,e04a670a-c9c0-4be3-b3b3-cd70981bc559,12.58081981
1233,0a7f12dd-fa03-4446-a8dd-42e2974a521f,10.15131391
1234,23bf2b51-2ef3-47af-99ad-bf7c3e4f9ec5,11.49208868
1235,cd2941f4-bee4-48e1-9869-504e13c54b9b,12.96720534
1236,24e4d930-a368-407f-90f8-feb3c07ab98e,12.88498465
1237,20ba3ac0-4c1b-4b3b-a7cd-306ad62dd65a,13.14077617
1238,480e1670-4f7f-48f6-b9e8-760e161406bb,11.04991128
1239,babf979f-f7df-4b11-95c5-e3360e944448,13.14935198
1240,63a775bb-d427-4e65-953f-8806774b8b92,10.52998949
1241,f215849c-17b6-4934-b142-3d4bb533fef4,10.70049828
1242,54e7e3a4-a0fb-4fe6-84d3-5d4bb52ad568,13.16024125
1243,beb579fe-4045-42bc-ad7b-91646446f3ca,11.63530838
1244,1e967d80-0afd-4b84-8847-6ea37bae5ea2,11.30008743
1245,893c30a0-efa7-487c-9825-e0530df44272,11.30008743
1246,a5a3b228-520e-4def-adbf-a54854a3197e,11.30008743
1247,48c42ed2-ab7f-46ce-a8d1-33d29d7f54c9,11.30008743
1248,48b4974a-530e-4f7a-ab30-b227c2668693,11.30008743
1249,20a68879-f9f0-4136-bf6d-496a4a34b439,11.30008743
1250,273636d1-a024-44a8-b186-2127ac572f2a,11.30008743
1251,776c55a6-4933-424e-a0fc-e4e06c92fcc5,12.162505
1252,e27257db-bf5d-4a66-9515-278caa5e0246,12.162505
1253,7fed34b4-25a0-453c-a9a0-786517359ade,12.162505
1254,fb7e1f94-0aff-4a8b-b96c-bf339c5e0222,13.17008869
1255,597a26ea-6cac-4970-9764-fef5298d715d,14.53620123
1256,277594bc-6ada-4e0a-adae-b85fccc53860,10.46082694
1257,7bda1ace-801d-4b99-9537-355a2f561905,10.46082694
1258,274a52d7-e2d9-4a8d-a1e4-2ad63ee71fba,10.46082694
1259,fc320016-5ec6-4d9c-a3db-5cd77d4042e5,10.44638881
1260,4acd9632-354a-412f-b07e-db9805c9fc1e,9.812818594
1261,dc6cbe0a-f114-4400-b525-cf7ff8b0d493,9.475737204
1262,ad6b079f-796c-404c-8dcd-ca166d53693a,7.271395221
1263,ccc8c7c1-ed28-47d3-bad3-63a86defa528,11.69350132
1264,786b9e93-f31a-402d-8026-3a1a54383714,8.467811818
1265,5eeb6616-e2c0-403e-9aeb-25d0c846ce11,10.35440867
1266,4f13138f-e699-41a0-a7fd-f0bc401ccdc8,12.74717119
1267,21b84a17-c2a8-4e1b-b50c-436ba994471a,12.02397359
1268,f512f78e-8a52-42dd-a012-c1186d7b66ec,10.4909466
1269,03fbb341-a9e8-4fbf-83ce-39dd9b4b9b96,12.72043967
1270,e3807b68-9873-4c20-b61c-cb02c5528673,10.05428114
1271,1b35f290-bc3a-42f0-ba2d-fa4c0bc4b673,10.90468904
1272,6604f4ee-c5a7-48e3-b8b0-9ab28c9b9668,10.6052188
1273,5ae7748e-c196-463a-9e9e-aace706c3266,9.174018006
1274,e5bc88cd-026d-42a8-a0af-5e44287bf222,12.02271043
1275,b3121eeb-46ec-4252-a859-352d89cb4b12,10.69300148
1276,08f14f7b-9cfb-420a-b1a0-03c0a016cd04,11.13524477
1277,592fd382-aaaa-4bfa-ac0a-ed2fbe9081f6,11.23413817
